v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
31,4,4,487.0,862.0,215065.43925221535,370795.5751161213,0.5649651972157773,0.580010802946782,9,37,1,394.0,45987,7078,38909,0.02412794705639043,0.017350237397716906,30,569.8039764206146,394.0,3,3,False,"{0: 0, 1: 1, 2: 2}","{(0, 1): []}","{(0, 0): {'cpu': 12}, (1, 1): {'cpu': 17}, (2, 2): {'cpu': 4}}",{},0.0,0.0,79.0,33.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.734107587956269,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -46}, 1: {'cpu': -26}, 2: {'cpu': -25}}, 'link_level': {(0, 1): {'bw': -51}}, 'path_level': {(0, 1): {'latency': 5.734107587956269}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 5.734107587956269}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,3.0,1.0
32,4,4,487.0,862.0,215065.43925221535,370795.5751161213,0.5649651972157773,0.580010802946782,9,38,1,398.0,45987,7078,38909,0.02412794705639043,0.017350237397716906,31,298.1897028893596,398.0,5,5,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4}","{(0, 2): [(0, 18), (18, 2)], (0, 3): []}","{(0, 0): {'cpu': 12}, (1, 1): {'cpu': 12}, (2, 2): {'cpu': 15}, (3, 3): {'cpu': 12}, (4, 4): {'cpu': 7}}","{((0, 2), (0, 18)): {'bw': 14}, ((0, 2), (18, 2)): {'bw': 14}}",0.0,0.0,176.0,58.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,6.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -46}, 1: {'cpu': -31}, 2: {'cpu': -14}, 3: {'cpu': -23}, 4: {'cpu': -32}}, 'link_level': {(0, 2): {'bw': -8}, (0, 3): {'bw': 6}}, 'path_level': {(0, 2): {'latency': -2.5794481762361245}, (0, 3): {'latency': 1.3425342950511094}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 3): {'bw': 6}}, 'path_level': {(0, 2): {'latency': 0}, (0, 3): {'latency': 1.3425342950511094}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,5.0,2.0
33,5,5,710.0,1295.0,643560.6967661601,1202806.545984005,0.5482625482625483,0.5350492137866351,9,39,1,408.0,45554,7025,38529,0.03143526816489728,0.026947166380442478,32,1921.503396923519,408.0,5,7,True,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4}","{(0, 2): [(0, 18), (18, 2)], (0, 3): [(0, 29), (29, 18), (18, 3)], (0, 4): [(0, 50), (50, 4)], (1, 4): [(1, 79), (79, 4)], (2, 3): [(2, 18), (18, 3)], (2, 4): [(2, 8), (8, 28), (28, 4)], (3, 4): [(3, 22), (22, 4)]}","{(0, 0): {'cpu': 5}, (1, 1): {'cpu': 9}, (2, 2): {'cpu': 10}, (3, 3): {'cpu': 15}, (4, 4): {'cpu': 14}}","{((0, 2), (0, 18)): {'bw': 13}, ((0, 2), (18, 2)): {'bw': 13}, ((0, 3), (0, 29)): {'bw': 30}, ((0, 3), (29, 18)): {'bw': 30}, ((0, 3), (18, 3)): {'bw': 30}, ((0, 4), (0, 50)): {'bw': 15}, ((0, 4), (50, 4)): {'bw': 15}, ((1, 4), (1, 79)): {'bw': 41}, ((1, 4), (79, 4)): {'bw': 41}, ((2, 3), (2, 18)): {'bw': 14}, ((2, 3), (18, 3)): {'bw': 14}, ((2, 4), (2, 8)): {'bw': 10}, ((2, 4), (8, 28)): {'bw': 10}, ((2, 4), (28, 4)): {'bw': 10}, ((3, 4), (3, 22)): {'bw': 47}, ((3, 4), (22, 4)): {'bw': 47}}",433.0,223.0,223.0,53.0,170.0,53.0,170.0,53.0,380.0,210.0,0.5150115473441108,832010.9708678836,428495.2575139447,989.5964376765467,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -53}, 1: {'cpu': -34}, 2: {'cpu': -19}, 3: {'cpu': -20}, 4: {'cpu': -25}}, 'link_level': {(0, 2): {'bw': -9}, (0, 3): {'bw': -23}, (0, 4): {'bw': -55}, (1, 4): {'bw': -24}, (2, 3): {'bw': -9}, (2, 4): {'bw': -18}, (3, 4): {'bw': -12}}, 'path_level': {(0, 2): {'latency': -6.217678365002838}, (0, 3): {'latency': -5.767961459963059}, (0, 4): {'latency': -1.2044160178674588}, (1, 4): {'latency': -8.113301106014049}, (2, 3): {'latency': -6.008554142005546}, (2, 4): {'latency': -6.300990763590902}, (3, 4): {'latency': -5.406167102321294}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (1, 4): {'latency': 0}, (2, 3): {'latency': 0}, (2, 4): {'latency': 0}, (3, 4): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,5.0,7.0
34,5,5,710.0,1295.0,643560.6967661601,1202806.545984005,0.5482625482625483,0.5350492137866351,9,40,1,414.0,45554,7025,38529,0.03143526816489728,0.026947166380442478,33,61.76332348584527,414.0,5,6,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4}","{(0, 2): []}","{(0, 0): {'cpu': 12}, (1, 1): {'cpu': 18}, (2, 2): {'cpu': 19}, (3, 3): {'cpu': 17}, (4, 4): {'cpu': 1}}",{},0.0,0.0,160.0,67.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.015011997225945,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -41}, 1: {'cpu': -16}, 2: {'cpu': 0}, 3: {'cpu': -3}, 4: {'cpu': -24}}, 'link_level': {(0, 2): {'bw': -44}}, 'path_level': {(0, 2): {'latency': 7.015011997225945}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 7.015011997225945}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,5.0,1.0
35,5,5,710.0,1295.0,643560.6967661601,1202806.545984005,0.5482625482625483,0.5350492137866351,9,41,1,423.0,45554,7025,38529,0.03143526816489728,0.026947166380442478,34,728.4092813015957,423.0,9,23,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8}","{(0, 2): []}","{(0, 0): {'cpu': 19}, (1, 1): {'cpu': 14}, (2, 2): {'cpu': 15}, (3, 3): {'cpu': 4}, (4, 4): {'cpu': 6}, (5, 5): {'cpu': 14}, (6, 6): {'cpu': 11}, (7, 7): {'cpu': 19}, (8, 8): {'cpu': 7}}",{},0.0,0.0,626.0,109.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,6.80596609484269,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -34}, 1: {'cpu': -20}, 2: {'cpu': -4}, 3: {'cpu': -16}, 4: {'cpu': -19}, 5: {'cpu': -70}, 6: {'cpu': -34}, 7: {'cpu': -40}, 8: {'cpu': -61}}, 'link_level': {(0, 2): {'bw': -60}}, 'path_level': {(0, 2): {'latency': 6.80596609484269}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 6.80596609484269}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,1.0
36,6,6,770.0,1396.0,659482.3715184476,1229608.0318170225,0.5515759312320917,0.5363354454865703,9,42,1,436.0,45453,7006,38447,0.03405487384530537,0.029018082634609588,35,265.3612458714599,436.0,2,1,True,"{0: 0, 1: 1}","{(0, 1): [(0, 74), (74, 1)]}","{(0, 0): {'cpu': 11}, (1, 1): {'cpu': 8}}","{((0, 1), (0, 74)): {'bw': 41}, ((0, 1), (74, 1)): {'bw': 41}}",101.0,60.0,60.0,19.0,41.0,19.0,41.0,19.0,82.0,41.0,0.594059405940594,26801.48583301745,15921.674752287596,157.64034408205538,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -42}, 1: {'cpu': -26}}, 'link_level': {(0, 1): {'bw': -11}}, 'path_level': {(0, 1): {'latency': -0.12239500176480078}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0
36,6,6,770.0,1396.0,659482.3715184476,1229608.0318170225,0.5515759312320917,0.5363354454865703,9,43,0,439.62396831078695,45453,7006,38447,0.03405487384530537,0.029018082634609588,6,355.62396831078695,84.0,7,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
37,6,6,770.0,1396.0,659482.3715184476,1229608.0318170225,0.5515759312320917,0.5363354454865703,9,44,1,450.0,45453,7006,38447,0.03405487384530537,0.029018082634609588,36,562.6410145895702,450.0,3,3,False,"{0: 0, 1: 1, 2: 2}","{(0, 1): [(0, 74), (74, 1)], (0, 2): [(0, 18), (18, 2)], (1, 2): []}","{(0, 0): {'cpu': 3}, (1, 1): {'cpu': 17}, (2, 2): {'cpu': 12}}","{((0, 1), (0, 74)): {'bw': 4}, ((0, 1), (74, 1)): {'bw': 4}, ((0, 2), (0, 18)): {'bw': 1}, ((0, 2), (18, 2)): {'bw': 1}}",0.0,0.0,75.0,32.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,31.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -39}, 1: {'cpu': -9}, 2: {'cpu': -7}}, 'link_level': {(0, 1): {'bw': -7}, (0, 2): {'bw': -8}, (1, 2): {'bw': 31}}, 'path_level': {(0, 1): {'latency': -8.660884931593944}, (0, 2): {'latency': -1.042466916204976}, (1, 2): {'latency': 6.83616515436291}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (1, 2): {'bw': 31}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (1, 2): {'latency': 6.83616515436291}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,3.0,3.0
38,7,7,826.0,1528.0,667529.8648710083,1248577.1232909157,0.5405759162303665,0.5346324647624313,9,45,1,462.0,45321,6988,38333,0.03653660554253413,0.031897161329427215,37,143.7052384385845,462.0,2,1,True,"{0: 0, 1: 1}","{(0, 1): [(0, 26), (26, 72), (72, 1)]}","{(0, 0): {'cpu': 16}, (1, 1): {'cpu': 2}}","{((0, 1), (0, 26)): {'bw': 38}, ((0, 1), (26, 72)): {'bw': 38}, ((0, 1), (72, 1)): {'bw': 38}}",132.0,56.0,56.0,18.0,38.0,18.0,38.0,18.0,114.0,76.0,0.42424242424242425,18969.091473893153,8047.493352560732,60.9658587315207,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -26}, 1: {'cpu': -24}}, 'link_level': {(0, 1): {'bw': -6}}, 'path_level': {(0, 1): {'latency': -4.126759610020317}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0
38,7,7,826.0,1528.0,667529.8648710083,1248577.1232909157,0.5405759162303665,0.5346324647624313,9,46,0,468.6000625501342,45321,6988,38333,0.03653660554253413,0.031897161329427215,16,253.60006255013423,215.0,9,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
39,7,7,826.0,1528.0,667529.8648710083,1248577.1232909157,0.5405759162303665,0.5346324647624313,9,47,1,474.0,45321,6988,38333,0.03653660554253413,0.031897161329427215,38,187.86942107041867,474.0,6,9,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}","{(0, 1): [(0, 30), (30, 13), (13, 1)], (0, 2): []}","{(0, 0): {'cpu': 19}, (1, 1): {'cpu': 17}, (2, 2): {'cpu': 14}, (3, 3): {'cpu': 9}, (4, 4): {'cpu': 7}, (5, 5): {'cpu': 6}}","{((0, 1), (0, 30)): {'bw': 36}, ((0, 1), (30, 13)): {'bw': 36}, ((0, 1), (13, 1)): {'bw': 36}}",0.0,0.0,350.0,72.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,6.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -7}, 1: {'cpu': -7}, 2: {'cpu': -5}, 3: {'cpu': -11}, 4: {'cpu': -18}, 5: {'cpu': -78}}, 'link_level': {(0, 1): {'bw': -15}, (0, 2): {'bw': 6}}, 'path_level': {(0, 1): {'latency': -0.7616196480956177}, (0, 2): {'latency': 5.740952312919076}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 6}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 5.740952312919076}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,6.0,2.0
39,7,7,826.0,1528.0,667529.8648710083,1248577.1232909157,0.5405759162303665,0.5346324647624313,9,48,0,475.76332348584526,45321,6988,38333,0.03653660554253413,0.031897161329427215,33,61.76332348584527,414.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
39,7,6,826.0,1528.0,667529.8648710083,1248577.1232909157,0.5405759162303665,0.5346324647624313,9,49,0,481.4217591391749,45858,7078,38780,0.02412794705639043,0.020608142236589577,4,416.4217591391749,65.0,9,10,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
40,7,6,826.0,1528.0,667529.8648710083,1248577.1232909157,0.5405759162303665,0.5346324647624313,9,50,1,486.0,45858,7078,38780,0.02412794705639043,0.020608142236589577,39,1682.185253997018,486.0,9,17,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8}","{(0, 1): [(0, 18), (18, 77), (77, 1)], (0, 2): [(0, 38), (38, 2)], (0, 3): [(0, 18), (18, 41), (41, 3)], (0, 5): [(0, 83), (83, 5)], (0, 7): [(0, 30), (30, 13), (13, 7)], (0, 8): []}","{(0, 0): {'cpu': 11}, (1, 1): {'cpu': 4}, (2, 2): {'cpu': 8}, (3, 3): {'cpu': 4}, (4, 4): {'cpu': 2}, (5, 5): {'cpu': 6}, (6, 6): {'cpu': 4}, (7, 7): {'cpu': 15}, (8, 8): {'cpu': 3}}","{((0, 1), (0, 18)): {'bw': 28}, ((0, 1), (18, 77)): {'bw': 28}, ((0, 1), (77, 1)): {'bw': 28}, ((0, 2), (0, 38)): {'bw': 50}, ((0, 2), (38, 2)): {'bw': 50}, ((0, 3), (0, 18)): {'bw': 15}, ((0, 3), (18, 41)): {'bw': 15}, ((0, 3), (41, 3)): {'bw': 15}, ((0, 5), (0, 83)): {'bw': 43}, ((0, 5), (83, 5)): {'bw': 43}, ((0, 7), (0, 30)): {'bw': 31}, ((0, 7), (30, 13)): {'bw': 31}, ((0, 7), (13, 7)): {'bw': 31}}",0.0,0.0,521.0,57.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.074371022680763,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -34}, 1: {'cpu': -39}, 2: {'cpu': -18}, 3: {'cpu': -28}, 4: {'cpu': -24}, 5: {'cpu': -83}, 6: {'cpu': -55}, 7: {'cpu': -54}, 8: {'cpu': -68}}, 'link_level': {(0, 1): {'bw': -15}, (0, 2): {'bw': -26}, (0, 3): {'bw': 0}, (0, 5): {'bw': -12}, (0, 7): {'bw': -21}, (0, 8): {'bw': -29}}, 'path_level': {(0, 1): {'latency': -0.17814472287964378}, (0, 2): {'latency': -5.21503483701378}, (0, 3): {'latency': -5.0198015801715705}, (0, 5): {'latency': -10.582423969097078}, (0, 7): {'latency': -1.132254943178987}, (0, 8): {'latency': 5.074371022680763}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 5): {'bw': 0}, (0, 7): {'bw': 0}, (0, 8): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (0, 5): {'latency': 0}, (0, 7): {'latency': 0}, (0, 8): {'latency': 5.074371022680763}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,6.0
40,7,6,826.0,1528.0,667529.8648710083,1248577.1232909157,0.5405759162303665,0.5346324647624313,9,51,0,490.1733723555532,45858,7078,38780,0.02412794705639043,0.020608142236589577,23,170.17337235555323,320.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
40,7,6,826.0,1528.0,667529.8648710083,1248577.1232909157,0.5405759162303665,0.5346324647624313,9,52,0,490.86544564850885,45858,7078,38780,0.02412794705639043,0.020608142236589577,19,230.86544564850888,260.0,7,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
41,7,6,826.0,1528.0,667529.8648710083,1248577.1232909157,0.5405759162303665,0.5346324647624313,9,53,1,498.0,45858,7078,38780,0.02412794705639043,0.020608142236589577,40,443.93070725741,498.0,5,7,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4}","{(0, 1): [(0, 30), (30, 13), (13, 1)], (0, 2): [(0, 18), (18, 2)], (0, 3): [(0, 18), (18, 3)], (0, 4): []}","{(0, 0): {'cpu': 8}, (1, 1): {'cpu': 8}, (2, 2): {'cpu': 2}, (3, 3): {'cpu': 10}, (4, 4): {'cpu': 16}}","{((0, 1), (0, 30)): {'bw': 46}, ((0, 1), (30, 13)): {'bw': 46}, ((0, 1), (13, 1)): {'bw': 46}, ((0, 2), (0, 18)): {'bw': 33}, ((0, 2), (18, 2)): {'bw': 33}, ((0, 3), (0, 18)): {'bw': 5}, ((0, 3), (18, 3)): {'bw': 5}}",0.0,0.0,182.0,44.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,3.189709734677815,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -37}, 1: {'cpu': -35}, 2: {'cpu': -24}, 3: {'cpu': -22}, 4: {'cpu': -10}}, 'link_level': {(0, 1): {'bw': -25}, (0, 2): {'bw': -10}, (0, 3): {'bw': -5}, (0, 4): {'bw': -11}}, 'path_level': {(0, 1): {'latency': -6.0327613938281}, (0, 2): {'latency': -10.442156192030119}, (0, 3): {'latency': -8.010056705109474}, (0, 4): {'latency': 3.189709734677815}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (0, 4): {'latency': 3.189709734677815}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,5.0,4.0
42,7,6,826.0,1528.0,667529.8648710083,1248577.1232909157,0.5405759162303665,0.5346324647624313,9,54,1,507.0,45858,7078,38780,0.02412794705639043,0.020608142236589577,41,538.9174390041352,507.0,4,4,False,"{0: 0, 1: 1, 2: 2, 3: 3}","{(0, 1): []}","{(0, 0): {'cpu': 1}, (1, 1): {'cpu': 4}, (2, 2): {'cpu': 16}, (3, 3): {'cpu': 11}}",{},0.0,0.0,119.0,32.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4.815226589049999,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -44}, 1: {'cpu': -39}, 2: {'cpu': -10}, 3: {'cpu': -21}}, 'link_level': {(0, 1): {'bw': -46}}, 'path_level': {(0, 1): {'latency': 4.815226589049999}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 4.815226589049999}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,4.0,1.0
