v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,rdma_mode,fallback_count,rdma_link_count
27,16,15,3381.0,5668.0,2127563.0371826887,3527969.553187057,0.5965067043048694,0.603055951903189,38,29,1,323.0,37567.0,6955,30612.0,0.10385259631490784,0.12218621856450551,26,47.04044608172464,323.0,3,2,True,"{2: np.int64(15), 0: np.int64(31), 1: np.int64(5)}","{(1, 2): [(np.int64(5), 55), (55, np.int64(15))], (0, 2): [(np.int64(31), 55), (55, np.int64(15))]}","{(2, np.int64(15)): {'cpu': 17}, (0, np.int64(31)): {'cpu': 16}, (1, np.int64(5)): {'cpu': 4}}","{((1, 2), (np.int64(5), 55)): {'bw': 18.0}, ((1, 2), (55, np.int64(15))): {'bw': 18.0}, ((0, 2), (np.int64(31), 55)): {'bw': 6.0}, ((0, 2), (55, np.int64(15))): {'bw': 6.0}}",85.0,61.0,61.0,37.0,24.0,37.0,24.0,37.0,48.0,24.0,0.7176470588235294,3998.437916946594,2869.467210985203,33.7584377762965,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -70}, 0: {'cpu': -40}, 1: {'cpu': -58}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,3.0,2.0,"OrderedDict([((1, 2), 0), ((0, 2), 0)])",2.0,0.0
28,17,16,3397.0,5684.0,2132932.1385102873,3533338.6545146555,0.5976425052779732,0.6036591300935659,38,30,1,338.0,37551.0,6950,30601.0,0.1044968431903105,0.12250164884007686,27,335.5688329749085,338.0,2,1,True,"{0: np.int64(29), 1: np.int64(5)}","{(0, 1): [(np.int64(29), 5)]}","{(0, np.int64(29)): {'cpu': 4}, (1, np.int64(5)): {'cpu': 1}}","{((0, 1), (np.int64(29), 5)): {'bw': 11.0}}",16.0,16.0,16.0,5.0,11.0,5.0,11.0,5.0,11.0,0.0,1.0,5369.101327598536,5369.101327598536,335.5688329749085,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -83}, 1: {'cpu': -57}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",0.0,0.0
28,17,15,3397.0,5684.0,2132932.1385102873,3533338.6545146555,0.5976425052779732,0.6036591300935659,38,31,0,342.3147379876196,37751.0,7009,30742.0,0.09689473006055915,0.118458406216844,19,109.31473798761958,233.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
29,17,15,3397.0,5684.0,2132932.1385102873,3533338.6545146555,0.5976425052779732,0.6036591300935659,38,32,1,350.0,37751.0,7009,30742.0,0.09689473006055915,0.118458406216844,28,1315.102744440631,350.0,7,11,False,{1: np.int64(85)},{},"{(1, np.int64(85)): {'cpu': 20}}",{},0.0,0.0,286.0,76.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -59}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,1.0,0.0,,,
29,17,14,3397.0,5684.0,2132932.1385102873,3533338.6545146555,0.5976425052779732,0.6036591300935659,38,33,0,351.6413500994457,38489.0,7079,31410.0,0.087875273804922,0.09930318584578324,20,106.64135009944567,245.0,7,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
30,17,14,3397.0,5684.0,2132932.1385102873,3533338.6545146555,0.5976425052779732,0.6036591300935659,38,34,1,364.0,38489.0,7079,31410.0,0.087875273804922,0.09930318584578324,29,774.684839165071,364.0,6,9,False,"{2: np.int64(85), 4: np.int64(52), 3: np.int64(50)}",{},"{(2, np.int64(85)): {'cpu': 8}, (4, np.int64(52)): {'cpu': 12}, (3, np.int64(50)): {'cpu': 9}}",{},0.0,0.0,301.0,45.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -71}, 4: {'cpu': -61}, 3: {'cpu': -41}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,3.0,0.0,,,
30,17,13,3397.0,5684.0,2132932.1385102873,3533338.6545146555,0.5976425052779732,0.6036591300935659,38,35,0,370.04044608172467,38574.0,7116,31458.0,0.0831078469269424,0.09792676282510826,26,47.04044608172464,323.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
31,18,14,3447.0,5773.0,2149526.422467038,3562876.479957672,0.5970899012645072,0.6033120807187161,38,36,1,378.0,38485.0,7094,31391.0,0.08594253317871403,0.09984801995813375,30,331.8856791350164,378.0,3,2,True,"{2: np.int64(15), 0: np.int64(85), 1: np.int64(50)}","{(1, 2): [(np.int64(50), 8), (8, np.int64(15))], (0, 1): [(np.int64(85), 11), (11, 8), (8, np.int64(50))]}","{(2, np.int64(15)): {'cpu': 14}, (0, np.int64(85)): {'cpu': 7}, (1, np.int64(50)): {'cpu': 1}}","{((1, 2), (np.int64(50), 8)): {'bw': 17.0}, ((1, 2), (8, np.int64(15))): {'bw': 17.0}, ((0, 1), (np.int64(85), 11)): {'bw': 11.0}, ((0, 1), (11, 8)): {'bw': 11.0}, ((0, 1), (8, np.int64(50))): {'bw': 11.0}}",89.0,50.0,50.0,22.0,28.0,22.0,28.0,22.0,67.0,39.0,0.5617977528089888,29537.82544301646,16594.28395675082,186.45262872753733,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -73}, 0: {'cpu': -72}, 1: {'cpu': -49}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,3.0,2.0,"OrderedDict([((1, 2), 0), ((0, 1), 0)])",0.0,0.0
32,18,14,3447.0,5773.0,2149526.422467038,3562876.479957672,0.5970899012645072,0.6033120807187161,38,37,1,394.0,38485.0,7094,31391.0,0.08594253317871403,0.09984801995813375,31,303.74110280558966,394.0,7,11,False,"{2: np.int64(52), 6: np.int64(31), 3: np.int64(85), 1: np.int64(5), 4: np.int64(44), 5: np.int64(15), 0: np.int64(67)}","{(4, 5): [(np.int64(44), 51), (51, 8), (8, np.int64(15))], (2, 6): [(np.int64(52), 31)], (1, 5): [(np.int64(5), 48), (48, 73), (73, np.int64(15))], (2, 3): [(np.int64(52), 85)], (1, 6): [(np.int64(5), 31)], (0, 5): [(np.int64(67), 38), (38, 35), (35, np.int64(15))]}","{(2, np.int64(52)): {'cpu': 17}, (6, np.int64(31)): {'cpu': 10}, (3, np.int64(85)): {'cpu': 18}, (1, np.int64(5)): {'cpu': 9}, (4, np.int64(44)): {'cpu': 12}, (5, np.int64(15)): {'cpu': 3}, (0, np.int64(67)): {'cpu': 4}}","{((4, 5), (np.int64(44), 51)): {'bw': 49.0}, ((4, 5), (51, 8)): {'bw': 49.0}, ((4, 5), (8, np.int64(15))): {'bw': 49.0}, ((2, 6), (np.int64(52), 31)): {'bw': 42.0}, ((1, 5), (np.int64(5), 48)): {'bw': 41.0}, ((1, 5), (48, 73)): {'bw': 41.0}, ((1, 5), (73, np.int64(15))): {'bw': 41.0}, ((2, 3), (np.int64(52), 85)): {'bw': 39.0}, ((1, 6), (np.int64(5), 31)): {'bw': 41.0}, ((0, 5), (np.int64(67), 38)): {'bw': 33.0}, ((0, 5), (38, 35)): {'bw': 33.0}, ((0, 5), (35, np.int64(15))): {'bw': 33.0}}",0.0,0.0,376.0,73.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -56}, 6: {'cpu': -46}, 3: {'cpu': -54}, 1: {'cpu': -52}, 4: {'cpu': -46}, 5: {'cpu': -70}, 0: {'cpu': -83}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,6.0,"OrderedDict([((4, 5), 0), ((2, 6), 0), ((1, 5), 0), ((2, 3), 0), ((1, 6), 0), ((0, 5), 0)])",2.0,0.0
33,19,15,3657.0,6063.0,2175344.0681289653,3598529.4192050956,0.6031667491340921,0.6045091799220284,38,38,1,407.0,38195.0,7046,31149.0,0.09212730318257956,0.10678748602070365,32,122.94116981870206,407.0,6,5,True,"{2: np.int64(52), 3: np.int64(31), 0: np.int64(5), 5: np.int64(85), 1: np.int64(44), 4: np.int64(15)}","{(0, 2): [(np.int64(5), 20), (20, np.int64(52))], (2, 5): [(np.int64(52), 85)], (0, 3): [(np.int64(5), 31)], (0, 1): [(np.int64(5), 21), (21, np.int64(44))], (0, 4): [(np.int64(5), 55), (55, np.int64(15))]}","{(2, np.int64(52)): {'cpu': 10}, (3, np.int64(31)): {'cpu': 20}, (0, np.int64(5)): {'cpu': 5}, (5, np.int64(85)): {'cpu': 4}, (1, np.int64(44)): {'cpu': 5}, (4, np.int64(15)): {'cpu': 4}}","{((0, 2), (np.int64(5), 20)): {'bw': 42.0}, ((0, 2), (20, np.int64(52))): {'bw': 42.0}, ((2, 5), (np.int64(52), 85)): {'bw': 41.0}, ((0, 3), (np.int64(5), 31)): {'bw': 41.0}, ((0, 1), (np.int64(5), 21)): {'bw': 32.0}, ((0, 1), (21, np.int64(44))): {'bw': 32.0}, ((0, 4), (np.int64(5), 55)): {'bw': 6.0}, ((0, 4), (55, np.int64(15))): {'bw': 6.0}}",290.0,210.0,210.0,48.0,162.0,48.0,162.0,48.0,242.0,80.0,0.7241379310344828,35652.9392474236,25817.645661927432,89.02636435147392,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -63}, 3: {'cpu': -36}, 0: {'cpu': -56}, 5: {'cpu': -68}, 1: {'cpu': -53}, 4: {'cpu': -69}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,6.0,5.0,"OrderedDict([((0, 2), 0), ((2, 5), 0), ((0, 3), 0), ((0, 1), 0), ((0, 4), 0)])",2.0,0.0
33,19,14,3657.0,6063.0,2175344.0681289653,3598529.4192050956,0.6031667491340921,0.6045091799220284,38,39,0,417.9091007123842,38407.0,7133,31274.0,0.08091740755057342,0.10320305107102912,1,402.9091007123842,15.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
34,19,14,3657.0,6063.0,2175344.0681289653,3598529.4192050956,0.6031667491340921,0.6045091799220284,38,40,1,426.0,38407.0,7133,31274.0,0.08091740755057342,0.10320305107102912,33,97.52919192800896,426.0,9,20,False,"{5: np.int64(50), 6: np.int64(73), 1: np.int64(85), 4: np.int64(59), 2: np.int64(31), 7: np.int64(76), 0: np.int64(15), 3: np.int64(91), 8: np.int64(70)}","{(0, 3): [(np.int64(15), 73), (73, np.int64(91))], (1, 2): [(np.int64(85), 50), (50, 55), (55, np.int64(31))], (6, 7): [(np.int64(73), 76)], (1, 7): [(np.int64(85), 89), (89, 54), (54, np.int64(76))], (3, 4): [(np.int64(91), 70), (70, np.int64(59))], (0, 8): [(np.int64(15), 96), (96, 80), (80, np.int64(70))], (2, 5): [(np.int64(31), 50)], (3, 6): [(np.int64(91), 95), (95, np.int64(73))], (2, 8): [(np.int64(31), 45), (45, np.int64(70))], (3, 8): [(np.int64(91), 70)], (2, 4): [(np.int64(31), 7), (7, 38), (38, np.int64(59))], (3, 5): [(np.int64(91), 70), (70, 76), (76, np.int64(50))]}","{(5, np.int64(50)): {'cpu': 19}, (6, np.int64(73)): {'cpu': 17}, (1, np.int64(85)): {'cpu': 13}, (4, np.int64(59)): {'cpu': 18}, (2, np.int64(31)): {'cpu': 11}, (7, np.int64(76)): {'cpu': 10}, (0, np.int64(15)): {'cpu': 10}, (3, np.int64(91)): {'cpu': 2}, (8, np.int64(70)): {'cpu': 3}}","{((0, 3), (np.int64(15), 73)): {'bw': 50.0}, ((0, 3), (73, np.int64(91))): {'bw': 50.0}, ((1, 2), (np.int64(85), 50)): {'bw': 48.0}, ((1, 2), (50, 55)): {'bw': 48.0}, ((1, 2), (55, np.int64(31))): {'bw': 48.0}, ((6, 7), (np.int64(73), 76)): {'bw': 42.0}, ((1, 7), (np.int64(85), 89)): {'bw': 41.0}, ((1, 7), (89, 54)): {'bw': 41.0}, ((1, 7), (54, np.int64(76))): {'bw': 41.0}, ((3, 4), (np.int64(91), 70)): {'bw': 46.0}, ((3, 4), (70, np.int64(59))): {'bw': 46.0}, ((0, 8), (np.int64(15), 96)): {'bw': 42.0}, ((0, 8), (96, 80)): {'bw': 42.0}, ((0, 8), (80, np.int64(70))): {'bw': 42.0}, ((2, 5), (np.int64(31), 50)): {'bw': 38.0}, ((3, 6), (np.int64(91), 95)): {'bw': 32.0}, ((3, 6), (95, np.int64(73))): {'bw': 32.0}, ((2, 8), (np.int64(31), 45)): {'bw': 28.0}, ((2, 8), (45, np.int64(70))): {'bw': 28.0}, ((3, 8), (np.int64(91), 70)): {'bw': 24.0}, ((2, 4), (np.int64(31), 7)): {'bw': 20.0}, ((2, 4), (7, 38)): {'bw': 20.0}, ((2, 4), (38, np.int64(59))): {'bw': 20.0}, ((3, 5), (np.int64(91), 70)): {'bw': 23.0}, ((3, 5), (70, 76)): {'bw': 23.0}, ((3, 5), (76, np.int64(50))): {'bw': 23.0}}",0.0,0.0,653.0,103.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -49}, 6: {'cpu': -39}, 1: {'cpu': -71}, 4: {'cpu': -71}, 2: {'cpu': -42}, 7: {'cpu': -66}, 0: {'cpu': -59}, 3: {'cpu': -66}, 8: {'cpu': -79}}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 7: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,12.0,"OrderedDict([((0, 3), 0), ((1, 2), 0), ((6, 7), 0), ((1, 7), 0), ((3, 4), 0), ((0, 8), 0), ((2, 5), 0), ((3, 6), 0), ((2, 8), 0), ((3, 8), 0), ((2, 4), 0), ((3, 5), 0)])",0.0,0.0
35,20,15,4169.0,7039.0,2194921.5970032765,3635849.083621751,0.5922716294928256,0.6036888623597285,38,41,1,436.0,37431.0,7054,30377.0,0.09109650818193527,0.12892495626989364,34,38.237361082638564,436.0,8,17,True,"{2: np.int64(50), 0: np.int64(73), 5: np.int64(85), 4: np.int64(59), 1: np.int64(31), 6: np.int64(38), 3: np.int64(67), 7: np.int64(53)}","{(5, 7): [(np.int64(85), 43), (43, np.int64(53))], (1, 2): [(np.int64(31), 50)], (0, 5): [(np.int64(73), 15), (15, np.int64(85))], (0, 4): [(np.int64(73), 59)], (4, 5): [(np.int64(59), 54), (54, 89), (89, np.int64(85))], (4, 6): [(np.int64(59), 38)], (2, 6): [(np.int64(50), 76), (76, 67), (67, np.int64(38))], (1, 3): [(np.int64(31), 12), (12, np.int64(67))], (2, 4): [(np.int64(50), 54), (54, np.int64(59))], (1, 5): [(np.int64(31), 55), (55, 50), (50, np.int64(85))], (3, 4): [(np.int64(67), 19), (19, 32), (32, np.int64(59))], (6, 7): [(np.int64(38), 35), (35, 79), (79, np.int64(53))], (0, 2): [(np.int64(73), 55), (55, np.int64(50))], (5, 6): [(np.int64(85), 43), (43, 60), (60, np.int64(38))], (2, 5): [(np.int64(50), 85)], (1, 6): [(np.int64(31), 7), (7, np.int64(38))], (4, 7): [(np.int64(59), 70), (70, 17), (17, 94), (94, np.int64(53))]}","{(2, np.int64(50)): {'cpu': 14}, (0, np.int64(73)): {'cpu': 14}, (5, np.int64(85)): {'cpu': 8}, (4, np.int64(59)): {'cpu': 8}, (1, np.int64(31)): {'cpu': 10}, (6, np.int64(38)): {'cpu': 6}, (3, np.int64(67)): {'cpu': 11}, (7, np.int64(53)): {'cpu': 8}}","{((5, 7), (np.int64(85), 43)): {'bw': 47.0}, ((5, 7), (43, np.int64(53))): {'bw': 47.0}, ((1, 2), (np.int64(31), 50)): {'bw': 38.0}, ((0, 5), (np.int64(73), 15)): {'bw': 37.0}, ((0, 5), (15, np.int64(85))): {'bw': 37.0}, ((0, 4), (np.int64(73), 59)): {'bw': 37.0}, ((4, 5), (np.int64(59), 54)): {'bw': 34.0}, ((4, 5), (54, 89)): {'bw': 34.0}, ((4, 5), (89, np.int64(85))): {'bw': 34.0}, ((4, 6), (np.int64(59), 38)): {'bw': 33.0}, ((2, 6), (np.int64(50), 76)): {'bw': 33.0}, ((2, 6), (76, 67)): {'bw': 33.0}, ((2, 6), (67, np.int64(38))): {'bw': 33.0}, ((1, 3), (np.int64(31), 12)): {'bw': 28.0}, ((1, 3), (12, np.int64(67))): {'bw': 28.0}, ((2, 4), (np.int64(50), 54)): {'bw': 28.0}, ((2, 4), (54, np.int64(59))): {'bw': 28.0}, ((1, 5), (np.int64(31), 55)): {'bw': 24.0}, ((1, 5), (55, 50)): {'bw': 24.0}, ((1, 5), (50, np.int64(85))): {'bw': 24.0}, ((3, 4), (np.int64(67), 19)): {'bw': 23.0}, ((3, 4), (19, 32)): {'bw': 23.0}, ((3, 4), (32, np.int64(59))): {'bw': 23.0}, ((6, 7), (np.int64(38), 35)): {'bw': 20.0}, ((6, 7), (35, 79)): {'bw': 20.0}, ((6, 7), (79, np.int64(53))): {'bw': 20.0}, ((0, 2), (np.int64(73), 55)): {'bw': 20.0}, ((0, 2), (55, np.int64(50))): {'bw': 20.0}, ((5, 6), (np.int64(85), 43)): {'bw': 10.0}, ((5, 6), (43, 60)): {'bw': 10.0}, ((5, 6), (60, np.int64(38))): {'bw': 10.0}, ((2, 5), (np.int64(50), 85)): {'bw': 9.0}, ((1, 6), (np.int64(31), 7)): {'bw': 10.0}, ((1, 6), (7, np.int64(38))): {'bw': 10.0}, ((4, 7), (np.int64(59), 70)): {'bw': 2.0}, ((4, 7), (70, 17)): {'bw': 2.0}, ((4, 7), (17, 94)): {'bw': 2.0}, ((4, 7), (94, np.int64(53))): {'bw': 2.0}}",976.0,512.0,512.0,79.0,433.0,79.0,433.0,79.0,897.0,464.0,0.5245901639344263,37319.664416655236,19577.528874310945,20.058943518761215,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -54}, 0: {'cpu': -42}, 5: {'cpu': -76}, 4: {'cpu': -81}, 1: {'cpu': -43}, 6: {'cpu': -76}, 3: {'cpu': -76}, 7: {'cpu': -85}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,8.0,17.0,"OrderedDict([((5, 7), 0), ((1, 2), 0), ((0, 5), 0), ((0, 4), 0), ((4, 5), 0), ((4, 6), 0), ((2, 6), 0), ((1, 3), 0), ((2, 4), 0), ((1, 5), 0), ((3, 4), 0), ((6, 7), 0), ((0, 2), 0), ((5, 6), 0), ((2, 5), 0), ((1, 6), 0), ((4, 7), 0)])",1.0,0.0
35,20,14,4169.0,7039.0,2194921.5970032765,3635849.083621751,0.5922716294928256,0.6036888623597285,38,42,0,436.80630709617253,37572.0,7083,30489.0,0.08735987630459996,0.12571330255498525,17,227.80630709617253,209.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
36,21,15,4242.0,7112.0,2276290.000215067,3717217.4868335417,0.5964566929133859,0.6123639545648678,38,43,1,447.0,37499.0,7055,30444.0,0.09096765880685476,0.12700369913686804,35,1114.6356604354908,447.0,2,1,True,"{0: np.int64(13), 1: np.int64(77)}","{(0, 1): [(np.int64(13), 77)]}","{(0, np.int64(13)): {'cpu': 20}, (1, np.int64(77)): {'cpu': 8}}","{((0, 1), (np.int64(13), 77)): {'bw': 45.0}}",73.0,73.0,73.0,28.0,45.0,28.0,45.0,28.0,45.0,0.0,1.0,81368.40321179082,81368.40321179082,1114.6356604354908,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -48}, 1: {'cpu': -87}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",0.0,0.0
36,21,14,4242.0,7112.0,2276290.000215067,3717217.4868335417,0.5964566929133859,0.6123639545648678,38,44,0,460.37396559521494,38033.0,7146,30887.0,0.07924236567452647,0.11430046167522157,5,389.37396559521494,71.0,7,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
37,22,15,4262.0,7132.0,2286511.4199192086,3727438.906537683,0.5975883342680874,0.6134269339488885,38,45,1,462.0,38013.0,7140,30873.0,0.08001546192500963,0.1147019183895851,36,511.07098520707405,462.0,2,1,True,"{1: np.int64(21), 0: np.int64(44)}","{(0, 1): [(np.int64(44), 21)]}","{(1, np.int64(21)): {'cpu': 4}, (0, np.int64(44)): {'cpu': 2}}","{((0, 1), (np.int64(44), 21)): {'bw': 14.0}}",20.0,20.0,20.0,6.0,14.0,6.0,14.0,6.0,14.0,0.0,1.0,10221.41970414148,10221.41970414148,511.07098520707405,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -72}, 0: {'cpu': -51}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",0.0,0.0
37,22,14,4262.0,7132.0,2286511.4199192086,3727438.906537683,0.5975883342680874,0.6134269339488885,38,46,0,469.1940139598675,38700.0,7228,31472.0,0.06867671691792299,0.09752530611074472,11,327.1940139598675,142.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
37,22,13,4262.0,7132.0,2286511.4199192086,3727438.906537683,0.5975883342680874,0.6134269339488885,38,47,0,474.2373610826386,39676.0,7307,32369.0,0.05849761628656103,0.0718034009118802,34,38.237361082638564,436.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
