v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
32,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,37,1,394.0,41483,7626,33857,0.017394665635871664,0.029134287270954573,31,303.74110280558966,394.0,7,11,True,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}","{(0, 1): [(0, 65), (65, 1)], (0, 5): [(0, 4), (4, 21), (21, 5)], (1, 2): [(1, 22), (22, 2)], (1, 4): [(1, 22), (22, 4)], (1, 5): [(1, 5)], (1, 6): [(1, 65), (65, 6)], (2, 3): [(2, 59), (59, 25), (25, 3)], (2, 6): [(2, 10), (10, 39), (39, 6)], (3, 6): [(3, 46), (46, 66), (66, 77), (77, 6)], (4, 5): [(4, 29), (29, 5)], (5, 6): [(5, 6)]}","{(0, 0): {'cpu': 4}, (1, 1): {'cpu': 9}, (2, 2): {'cpu': 17}, (3, 3): {'cpu': 18}, (4, 4): {'cpu': 12}, (5, 5): {'cpu': 3}, (6, 6): {'cpu': 10}}","{((0, 1), (0, 65)): {'bw': 8}, ((0, 1), (65, 1)): {'bw': 8}, ((0, 5), (0, 4)): {'bw': 33}, ((0, 5), (4, 21)): {'bw': 33}, ((0, 5), (21, 5)): {'bw': 33}, ((1, 2), (1, 22)): {'bw': 2}, ((1, 2), (22, 2)): {'bw': 2}, ((1, 4), (1, 22)): {'bw': 4}, ((1, 4), (22, 4)): {'bw': 4}, ((1, 5), (1, 5)): {'bw': 41}, ((1, 6), (1, 65)): {'bw': 41}, ((1, 6), (65, 6)): {'bw': 41}, ((2, 3), (2, 59)): {'bw': 39}, ((2, 3), (59, 25)): {'bw': 39}, ((2, 3), (25, 3)): {'bw': 39}, ((2, 6), (2, 10)): {'bw': 42}, ((2, 6), (10, 39)): {'bw': 42}, ((2, 6), (39, 6)): {'bw': 42}, ((3, 6), (3, 46)): {'bw': 27}, ((3, 6), (46, 66)): {'bw': 27}, ((3, 6), (66, 77)): {'bw': 27}, ((3, 6), (77, 6)): {'bw': 27}, ((4, 5), (4, 29)): {'bw': 49}, ((4, 5), (29, 5)): {'bw': 49}, ((5, 6), (5, 6)): {'bw': 17}}",789.0,376.0,376.0,73.0,303.0,73.0,303.0,73.0,716.0,413.0,0.47655259822560203,239651.73011361025,114206.65465490171,144.74861172991345,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -56}, 1: {'cpu': -41}, 2: {'cpu': -30}, 3: {'cpu': -40}, 4: {'cpu': -38}, 5: {'cpu': -68}, 6: {'cpu': -59}}, 'link_level': {(0, 1): {'bw': -20}, (0, 5): {'bw': -36}, (1, 2): {'bw': -23}, (1, 4): {'bw': -19}, (1, 5): {'bw': -28}, (1, 6): {'bw': -13}, (2, 3): {'bw': -22}, (2, 6): {'bw': -10}, (3, 6): {'bw': -32}, (4, 5): {'bw': -13}, (5, 6): {'bw': -34}}, 'path_level': {(0, 1): {'latency': -5.707727540316846}, (0, 5): {'latency': -6.064830344644429}, (1, 2): {'latency': -4.435183683101879}, (1, 4): {'latency': -8.104216662372842}, (1, 5): {'latency': -6.049718883284655}, (1, 6): {'latency': -8.438452627520771}, (2, 3): {'latency': -2.3806030260036355}, (2, 6): {'latency': -0.5313487259058594}, (3, 6): {'latency': -0.1631790315112891}, (4, 5): {'latency': -5.077668161602491}, (5, 6): {'latency': -7.15884911946626}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 5): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 6): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 5): {'latency': 0}, (1, 2): {'latency': 0}, (1, 4): {'latency': 0}, (1, 5): {'latency': 0}, (1, 6): {'latency': 0}, (2, 3): {'latency': 0}, (2, 6): {'latency': 0}, (3, 6): {'latency': 0}, (4, 5): {'latency': 0}, (5, 6): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,7.0,11.0
33,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,38,1,407.0,41483,7626,33857,0.017394665635871664,0.029134287270954573,32,122.94116981870206,407.0,6,5,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}","{(0, 1): []}","{(0, 0): {'cpu': 5}, (1, 1): {'cpu': 5}, (2, 2): {'cpu': 10}, (3, 3): {'cpu': 20}, (4, 4): {'cpu': 4}, (5, 5): {'cpu': 4}}",{},0.0,0.0,210.0,48.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,16.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -51}, 1: {'cpu': -36}, 2: {'cpu': -20}, 3: {'cpu': -20}, 4: {'cpu': -34}, 5: {'cpu': -64}}, 'link_level': {(0, 1): {'bw': 12}}, 'path_level': {(0, 1): {'latency': 4.367871656793076}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 16}}, 'path_level': {(0, 1): {'latency': 4.367871656793076}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,6.0,1.0
33,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,39,0,417.9091007123842,41483,7626,33857,0.017394665635871664,0.029134287270954573,1,402.9091007123842,15.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
34,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,40,1,426.0,41483,7626,33857,0.017394665635871664,0.029134287270954573,33,97.52919192800896,426.0,9,20,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8}","{(0, 1): [(0, 51), (51, 8), (8, 1)], (0, 3): []}","{(0, 0): {'cpu': 10}, (1, 1): {'cpu': 13}, (2, 2): {'cpu': 11}, (3, 3): {'cpu': 2}, (4, 4): {'cpu': 18}, (5, 5): {'cpu': 19}, (6, 6): {'cpu': 17}, (7, 7): {'cpu': 10}, (8, 8): {'cpu': 3}}","{((0, 1), (0, 51)): {'bw': 17}, ((0, 1), (51, 8)): {'bw': 17}, ((0, 1), (8, 1)): {'bw': 17}}",0.0,0.0,653.0,103.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,69.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -46}, 1: {'cpu': -28}, 2: {'cpu': -19}, 3: {'cpu': -38}, 4: {'cpu': -20}, 5: {'cpu': -49}, 6: {'cpu': -42}, 7: {'cpu': -50}, 8: {'cpu': -90}}, 'link_level': {(0, 1): {'bw': -32}, (0, 3): {'bw': 43}}, 'path_level': {(0, 1): {'latency': -0.31895031568129895}, (0, 3): {'latency': 7.379443222632963}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 69}}, 'path_level': {(0, 1): {'latency': 0}, (0, 3): {'latency': 7.379443222632963}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,2.0
35,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,41,1,436.0,41483,7626,33857,0.017394665635871664,0.029134287270954573,34,38.237361082638564,436.0,8,17,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7}","{(0, 2): [(0, 4), (4, 22), (22, 2)], (0, 4): [(0, 45), (45, 7), (7, 4)], (0, 5): [(0, 44), (44, 21), (21, 5)], (1, 2): []}","{(0, 0): {'cpu': 14}, (1, 1): {'cpu': 10}, (2, 2): {'cpu': 14}, (3, 3): {'cpu': 11}, (4, 4): {'cpu': 8}, (5, 5): {'cpu': 8}, (6, 6): {'cpu': 6}, (7, 7): {'cpu': 8}}","{((0, 2), (0, 4)): {'bw': 20}, ((0, 2), (4, 22)): {'bw': 20}, ((0, 2), (22, 2)): {'bw': 20}, ((0, 4), (0, 45)): {'bw': 37}, ((0, 4), (45, 7)): {'bw': 37}, ((0, 4), (7, 4)): {'bw': 37}, ((0, 5), (0, 44)): {'bw': 37}, ((0, 5), (44, 21)): {'bw': 37}, ((0, 5), (21, 5)): {'bw': 37}}",0.0,0.0,512.0,79.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,21.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -42}, 1: {'cpu': -31}, 2: {'cpu': -16}, 3: {'cpu': -29}, 4: {'cpu': -30}, 5: {'cpu': -60}, 6: {'cpu': -53}, 7: {'cpu': -52}}, 'link_level': {(0, 2): {'bw': -10}, (0, 4): {'bw': -33}, (0, 5): {'bw': -24}, (1, 2): {'bw': 19}}, 'path_level': {(0, 2): {'latency': -0.9295012456409495}, (0, 4): {'latency': -2.2591717105040896}, (0, 5): {'latency': -3.359083196658066}, (1, 2): {'latency': 5.006414359233236}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (1, 2): {'bw': 21}}, 'path_level': {(0, 2): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (1, 2): {'latency': 5.006414359233236}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,8.0,4.0
35,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,42,0,436.80630709617253,41483,7626,33857,0.017394665635871664,0.029134287270954573,17,227.80630709617253,209.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
36,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,43,1,447.0,41483,7626,33857,0.017394665635871664,0.029134287270954573,35,1114.6356604354908,447.0,2,1,False,"{0: 0, 1: 1}","{(0, 1): []}","{(0, 0): {'cpu': 20}, (1, 1): {'cpu': 8}}",{},0.0,0.0,73.0,28.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,56.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -36}, 1: {'cpu': -33}}, 'link_level': {(0, 1): {'bw': 25}}, 'path_level': {(0, 1): {'latency': 3.5472247423299006}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 56}}, 'path_level': {(0, 1): {'latency': 3.5472247423299006}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,2.0,1.0
36,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,44,0,460.37396559521494,41483,7626,33857,0.017394665635871664,0.029134287270954573,5,389.37396559521494,71.0,7,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
37,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,45,1,462.0,41483,7626,33857,0.017394665635871664,0.029134287270954573,36,511.07098520707405,462.0,2,1,False,"{0: 0, 1: 1}","{(0, 1): []}","{(0, 0): {'cpu': 2}, (1, 1): {'cpu': 4}}",{},0.0,0.0,20.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,3.589780727340755,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -54}, 1: {'cpu': -37}}, 'link_level': {(0, 1): {'bw': -6}}, 'path_level': {(0, 1): {'latency': 3.589780727340755}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 3.589780727340755}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,2.0,1.0
37,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,46,0,469.1940139598675,41483,7626,33857,0.017394665635871664,0.029134287270954573,11,327.1940139598675,142.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
37,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,47,0,474.2373610826386,41483,7626,33857,0.017394665635871664,0.029134287270954573,34,38.237361082638564,436.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
38,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,48,1,477.0,41483,7626,33857,0.017394665635871664,0.029134287270954573,37,77.35260196527098,477.0,4,5,False,"{0: 0, 1: 1, 2: 2, 3: 3}","{(0, 1): [(0, 4), (4, 68), (68, 1)], (0, 3): []}","{(0, 0): {'cpu': 2}, (1, 1): {'cpu': 7}, (2, 2): {'cpu': 18}, (3, 3): {'cpu': 7}}","{((0, 1), (0, 4)): {'bw': 26}, ((0, 1), (4, 68)): {'bw': 26}, ((0, 1), (68, 1)): {'bw': 26}}",0.0,0.0,193.0,34.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,41.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -54}, 1: {'cpu': -34}, 2: {'cpu': -12}, 3: {'cpu': -33}}, 'link_level': {(0, 1): {'bw': -15}, (0, 3): {'bw': 29}}, 'path_level': {(0, 1): {'latency': -2.1471985855677556}, (0, 3): {'latency': 6.132304408740912}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 41}}, 'path_level': {(0, 1): {'latency': 0}, (0, 3): {'latency': 6.132304408740912}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,4.0,2.0
39,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,49,1,489.0,41483,7626,33857,0.017394665635871664,0.029134287270954573,38,267.32604970490326,489.0,6,5,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}","{(0, 5): []}","{(0, 0): {'cpu': 15}, (1, 1): {'cpu': 13}, (2, 2): {'cpu': 20}, (3, 3): {'cpu': 14}, (4, 4): {'cpu': 16}, (5, 5): {'cpu': 15}}",{},0.0,0.0,224.0,93.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.848610010947034,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -41}, 1: {'cpu': -28}, 2: {'cpu': -10}, 3: {'cpu': -26}, 4: {'cpu': -22}, 5: {'cpu': -53}}, 'link_level': {(0, 5): {'bw': -20}}, 'path_level': {(0, 5): {'latency': 7.848610010947034}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 5): {'bw': 0}}, 'path_level': {(0, 5): {'latency': 7.848610010947034}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,6.0,1.0
40,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,50,1,503.0,41483,7626,33857,0.017394665635871664,0.029134287270954573,39,25.177879846275736,503.0,7,9,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}","{(0, 3): [(0, 51), (51, 25), (25, 3)], (1, 3): [(1, 68), (68, 40), (40, 3)], (1, 5): [(1, 5)], (1, 6): [(1, 5), (5, 6)], (2, 6): []}","{(0, 0): {'cpu': 16}, (1, 1): {'cpu': 1}, (2, 2): {'cpu': 19}, (3, 3): {'cpu': 4}, (4, 4): {'cpu': 14}, (5, 5): {'cpu': 7}, (6, 6): {'cpu': 17}}","{((0, 3), (0, 51)): {'bw': 12}, ((0, 3), (51, 25)): {'bw': 12}, ((0, 3), (25, 3)): {'bw': 12}, ((1, 3), (1, 68)): {'bw': 16}, ((1, 3), (68, 40)): {'bw': 16}, ((1, 3), (40, 3)): {'bw': 16}, ((1, 5), (1, 5)): {'bw': 1}, ((1, 6), (1, 5)): {'bw': 4}, ((1, 6), (5, 6)): {'bw': 4}}",0.0,0.0,257.0,78.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,3.79325093320136,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -40}, 1: {'cpu': -40}, 2: {'cpu': -11}, 3: {'cpu': -36}, 4: {'cpu': -24}, 5: {'cpu': -61}, 6: {'cpu': -42}}, 'link_level': {(0, 3): {'bw': -12}, (1, 3): {'bw': -40}, (1, 5): {'bw': -27}, (1, 6): {'bw': -23}, (2, 6): {'bw': -36}}, 'path_level': {(0, 3): {'latency': -0.03245841923944148}, (1, 3): {'latency': -5.702498223212837}, (1, 5): {'latency': -9.309283191908312}, (1, 6): {'latency': -7.400158066280703}, (2, 6): {'latency': 3.79325093320136}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 5): {'bw': 0}, (1, 6): {'bw': 0}, (2, 6): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 0}, (1, 3): {'latency': 0}, (1, 5): {'latency': 0}, (1, 6): {'latency': 0}, (2, 6): {'latency': 3.79325093320136}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,5.0
41,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,51,1,521.0,41483,7626,33857,0.017394665635871664,0.029134287270954573,40,117.4647097538921,521.0,10,21,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9}","{(0, 1): [(0, 44), (44, 57), (57, 1)], (0, 3): [(0, 4), (4, 58), (58, 3)], (0, 8): [(0, 51), (51, 8)], (1, 3): [(1, 68), (68, 40), (40, 3)], (1, 4): [(1, 22), (22, 4)], (1, 7): [(1, 5), (5, 31), (31, 7)], (1, 9): [(1, 9)], (2, 7): []}","{(0, 0): {'cpu': 7}, (1, 1): {'cpu': 10}, (2, 2): {'cpu': 10}, (3, 3): {'cpu': 17}, (4, 4): {'cpu': 1}, (5, 5): {'cpu': 15}, (6, 6): {'cpu': 18}, (7, 7): {'cpu': 12}, (8, 8): {'cpu': 7}, (9, 9): {'cpu': 15}}","{((0, 1), (0, 44)): {'bw': 45}, ((0, 1), (44, 57)): {'bw': 45}, ((0, 1), (57, 1)): {'bw': 45}, ((0, 3), (0, 4)): {'bw': 28}, ((0, 3), (4, 58)): {'bw': 28}, ((0, 3), (58, 3)): {'bw': 28}, ((0, 8), (0, 51)): {'bw': 19}, ((0, 8), (51, 8)): {'bw': 19}, ((1, 3), (1, 68)): {'bw': 34}, ((1, 3), (68, 40)): {'bw': 34}, ((1, 3), (40, 3)): {'bw': 34}, ((1, 4), (1, 22)): {'bw': 16}, ((1, 4), (22, 4)): {'bw': 16}, ((1, 7), (1, 5)): {'bw': 9}, ((1, 7), (5, 31)): {'bw': 9}, ((1, 7), (31, 7)): {'bw': 9}, ((1, 9), (1, 9)): {'bw': 6}}",0.0,0.0,581.0,112.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.012620031550057,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -49}, 1: {'cpu': -31}, 2: {'cpu': -20}, 3: {'cpu': -23}, 4: {'cpu': -37}, 5: {'cpu': -53}, 6: {'cpu': -41}, 7: {'cpu': -48}, 8: {'cpu': -86}, 9: {'cpu': -76}}, 'link_level': {(0, 1): {'bw': -20}, (0, 3): {'bw': -13}, (0, 8): {'bw': -53}, (1, 3): {'bw': -22}, (1, 4): {'bw': -3}, (1, 7): {'bw': -19}, (1, 9): {'bw': -73}, (2, 7): {'bw': -20}}, 'path_level': {(0, 1): {'latency': -1.2526821071617675}, (0, 3): {'latency': -5.571888523006804}, (0, 8): {'latency': -4.000205583259633}, (1, 3): {'latency': -3.3314618141605337}, (1, 4): {'latency': -6.132799439649913}, (1, 7): {'latency': -0.5435064209811422}, (1, 9): {'latency': -10.210755324787446}, (2, 7): {'latency': 7.012620031550057}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}, 9: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 8): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (1, 7): {'bw': 0}, (1, 9): {'bw': 0}, (2, 7): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 3): {'latency': 0}, (0, 8): {'latency': 0}, (1, 3): {'latency': 0}, (1, 4): {'latency': 0}, (1, 7): {'latency': 0}, (1, 9): {'latency': 0}, (2, 7): {'latency': 7.012620031550057}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,8.0
41,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,52,0,523.5291919280089,41483,7626,33857,0.017394665635871664,0.029134287270954573,33,97.52919192800896,426.0,9,20,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
41,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,53,0,528.1778798462757,41483,7626,33857,0.017394665635871664,0.029134287270954573,39,25.177879846275736,503.0,7,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
41,7,4,1077.0,1973.0,260603.18995475103,499067.30863389734,0.5458692346680183,0.52218044629712,7,54,0,529.9411698187021,41483,7626,33857,0.017394665635871664,0.029134287270954573,32,122.94116981870206,407.0,6,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
