v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,rdma_mode,fallback_count,rdma_link_count,num_placed_nodes,num_routed_links
25,16,13,3918.0,7470.0,2791660.4512888547,5262003.9207646875,0.5244979919678715,0.5305318075253664,42,27,0,322.54967622774257,38253.0,6679,31574.0,0.11886543535620053,0.14567887872720386,15,121.54967622774257,201.0,6,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
25,16,12,3918.0,7470.0,2791660.4512888547,5262003.9207646875,0.5244979919678715,0.5305318075253664,42,28,0,323.41685184519076,38780.0,6734,32046.0,0.11160949868073877,0.13290762487147578,23,20.416851845190777,303.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
26,16,12,3918.0,7470.0,2791660.4512888547,5262003.9207646875,0.5244979919678715,0.5305318075253664,42,29,1,332.0,38780.0,6734,32046.0,0.11160949868073877,0.13290762487147578,25,1133.4829130377072,332.0,5,5,False,"{4: np.int64(11), 2: np.int64(61), 3: np.int64(51), 0: np.int64(91), 1: np.int64(49)}","{(2, 4): [(np.int64(61), 29), (29, 91), (91, np.int64(11))], (1, 4): [(np.int64(49), 98), (98, 42), (42, 5), (5, np.int64(11))], (0, 3): [(np.int64(91), 51)]}","{(4, np.int64(11)): {'cpu': 11}, (2, np.int64(61)): {'cpu': 6}, (3, np.int64(51)): {'cpu': 15}, (0, np.int64(91)): {'cpu': 10}, (1, np.int64(49)): {'cpu': 3}}","{((2, 4), (np.int64(61), 29)): {'bw': 37.0}, ((2, 4), (29, 91)): {'bw': 37.0}, ((2, 4), (91, np.int64(11))): {'bw': 37.0}, ((1, 4), (np.int64(49), 98)): {'bw': 30.0}, ((1, 4), (98, 42)): {'bw': 30.0}, ((1, 4), (42, 5)): {'bw': 30.0}, ((1, 4), (5, np.int64(11))): {'bw': 30.0}, ((0, 3), (np.int64(91), 51)): {'bw': 26.0}}",0.0,0.0,169.0,45.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -50}, 2: {'cpu': -44}, 3: {'cpu': -49}, 0: {'cpu': -63}, 1: {'cpu': -93}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,"OrderedDict([((2, 4), 0), ((1, 4), 0), ((0, 3), 0)])",0.0,0.0,5.0,3.0
27,17,13,4051.0,7740.0,2912631.49837076,5507584.241908405,0.5233850129198966,0.528840117634137,42,30,1,343.0,38510.0,6695,31815.0,0.11675461741424797,0.13915796309324102,26,909.556744976733,343.0,4,3,True,"{1: np.int64(11), 0: np.int64(61), 3: np.int64(51), 2: np.int64(91)}","{(0, 1): [(np.int64(61), 54), (54, 91), (91, np.int64(11))], (1, 3): [(np.int64(11), 59), (59, np.int64(51))], (2, 3): [(np.int64(91), 51)]}","{(1, np.int64(11)): {'cpu': 10}, (0, np.int64(61)): {'cpu': 18}, (3, np.int64(51)): {'cpu': 5}, (2, np.int64(91)): {'cpu': 6}}","{((0, 1), (np.int64(61), 54)): {'bw': 46.0}, ((0, 1), (54, 91)): {'bw': 46.0}, ((0, 1), (91, np.int64(11))): {'bw': 46.0}, ((1, 3), (np.int64(11), 59)): {'bw': 45.0}, ((1, 3), (59, np.int64(51))): {'bw': 45.0}, ((2, 3), (np.int64(91), 51)): {'bw': 3.0}}",270.0,133.0,133.0,39.0,94.0,39.0,94.0,39.0,231.0,137.0,0.4925925925925926,245580.32114371788,120971.04708190548,448.0409151181684,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -51}, 0: {'cpu': -32}, 3: {'cpu': -59}, 2: {'cpu': -67}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((0, 1), 0), ((1, 3), 0), ((2, 3), 0)])",0.0,0.0,4.0,3.0
28,18,14,4094.0,7801.0,2929161.751913483,5531034.136469011,0.5248045122420203,0.5295866341883486,43,31,1,354.0,38449.0,6670,31779.0,0.12005277044854878,0.14013204177715244,27,384.42450099354903,354.0,2,1,True,"{1: np.int64(49), 0: np.int64(22)}","{(0, 1): [(np.int64(22), 98), (98, np.int64(49))]}","{(1, np.int64(49)): {'cpu': 18}, (0, np.int64(22)): {'cpu': 7}}","{((0, 1), (np.int64(22), 98)): {'bw': 18.0}, ((0, 1), (98, np.int64(49))): {'bw': 18.0}}",61.0,43.0,43.0,25.0,18.0,25.0,18.0,25.0,36.0,18.0,0.7049180327868853,23449.89456060649,16530.253542722607,270.9877629954526,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -78}, 0: {'cpu': -81}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((0, 1), 0)])",1.0,0.0,2.0,1.0
29,18,14,4094.0,7801.0,2929161.751913483,5531034.136469011,0.5248045122420203,0.5295866341883486,43,32,1,362.0,38449.0,6670,31779.0,0.12005277044854878,0.14013204177715244,28,193.80173001652807,362.0,6,9,False,"{2: np.int64(73), 0: np.int64(51), 5: np.int64(18), 3: np.int64(93), 1: np.int64(38), 4: np.int64(83)}","{(1, 5): [(np.int64(38), 18)], (0, 2): [(np.int64(51), 24), (24, np.int64(73))]}","{(2, np.int64(73)): {'cpu': 15}, (0, np.int64(51)): {'cpu': 9}, (5, np.int64(18)): {'cpu': 8}, (3, np.int64(93)): {'cpu': 11}, (1, np.int64(38)): {'cpu': 2}, (4, np.int64(83)): {'cpu': 3}}","{((1, 5), (np.int64(38), 18)): {'bw': 29.0}, ((0, 2), (np.int64(51), 24)): {'bw': 28.0}, ((0, 2), (24, np.int64(73))): {'bw': 28.0}}",0.0,0.0,234.0,48.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -69}, 0: {'cpu': -50}, 5: {'cpu': -49}, 3: {'cpu': -80}, 1: {'cpu': -79}, 4: {'cpu': -53}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,"OrderedDict([((1, 5), 0), ((0, 2), 0)])",0.0,0.0,6.0,2.0
30,19,15,4182.0,7957.0,2951437.1650971132,5570522.368930902,0.5255749654392359,0.529831310176312,43,33,1,379.0,38293.0,6642,31651.0,0.12374670184696568,0.14359543265328212,29,253.12969526852996,379.0,4,4,True,"{2: np.int64(73), 3: np.int64(93), 1: np.int64(51), 0: np.int64(18)}","{(1, 3): [(np.int64(51), 91), (91, np.int64(93))], (0, 2): [(np.int64(18), 24), (24, np.int64(73))], (0, 3): [(np.int64(18), 38), (38, 91), (91, np.int64(93))], (2, 3): [(np.int64(73), 32), (32, np.int64(93))]}","{(2, np.int64(73)): {'cpu': 20}, (3, np.int64(93)): {'cpu': 2}, (1, np.int64(51)): {'cpu': 3}, (0, np.int64(18)): {'cpu': 3}}","{((1, 3), (np.int64(51), 91)): {'bw': 33.0}, ((1, 3), (91, np.int64(93))): {'bw': 33.0}, ((0, 2), (np.int64(18), 24)): {'bw': 9.0}, ((0, 2), (24, np.int64(73))): {'bw': 9.0}, ((0, 3), (np.int64(18), 38)): {'bw': 8.0}, ((0, 3), (38, 91)): {'bw': 8.0}, ((0, 3), (91, np.int64(93))): {'bw': 8.0}, ((2, 3), (np.int64(73), 32)): {'bw': 10.0}, ((2, 3), (32, np.int64(93))): {'bw': 10.0}}",156.0,88.0,88.0,28.0,60.0,28.0,60.0,28.0,128.0,68.0,0.5641025641025641,39488.23246189067,22275.413183630637,142.79111015147845,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -64}, 3: {'cpu': -89}, 1: {'cpu': -56}, 0: {'cpu': -54}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((1, 3), 0), ((0, 2), 0), ((0, 3), 0), ((2, 3), 0)])",0.0,0.0,4.0,4.0
31,19,15,4182.0,7957.0,2951437.1650971132,5570522.368930902,0.5255749654392359,0.529831310176312,43,34,1,394.0,38293.0,6642,31651.0,0.12374670184696568,0.14359543265328212,30,162.47686629871106,394.0,6,10,False,"{0: np.int64(83), 4: np.int64(11), 3: np.int64(38), 5: np.int64(80), 1: np.int64(51), 2: np.int64(18)}","{(0, 5): [(np.int64(83), 80)], (0, 4): [(np.int64(83), 14), (14, np.int64(11))], (0, 3): [(np.int64(83), 40), (40, 31), (31, np.int64(38))], (2, 4): [(np.int64(18), 23), (23, np.int64(11))], (3, 5): [(np.int64(38), 68), (68, np.int64(80))], (1, 3): [(np.int64(51), 24), (24, 18), (18, np.int64(38))]}","{(0, np.int64(83)): {'cpu': 10}, (4, np.int64(11)): {'cpu': 12}, (3, np.int64(38)): {'cpu': 9}, (5, np.int64(80)): {'cpu': 9}, (1, np.int64(51)): {'cpu': 8}, (2, np.int64(18)): {'cpu': 1}}","{((0, 5), (np.int64(83), 80)): {'bw': 47.0}, ((0, 4), (np.int64(83), 14)): {'bw': 48.0}, ((0, 4), (14, np.int64(11))): {'bw': 48.0}, ((0, 3), (np.int64(83), 40)): {'bw': 44.0}, ((0, 3), (40, 31)): {'bw': 44.0}, ((0, 3), (31, np.int64(38))): {'bw': 44.0}, ((2, 4), (np.int64(18), 23)): {'bw': 42.0}, ((2, 4), (23, np.int64(11))): {'bw': 42.0}, ((3, 5), (np.int64(38), 68)): {'bw': 32.0}, ((3, 5), (68, np.int64(80))): {'bw': 32.0}, ((1, 3), (np.int64(51), 24)): {'bw': 26.0}, ((1, 3), (24, 18)): {'bw': 26.0}, ((1, 3), (18, np.int64(38))): {'bw': 26.0}}",0.0,0.0,344.0,49.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -46}, 4: {'cpu': -39}, 3: {'cpu': -72}, 5: {'cpu': -48}, 1: {'cpu': -48}, 2: {'cpu': -53}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,"OrderedDict([((0, 5), 0), ((0, 4), 0), ((0, 3), 0), ((2, 4), 0), ((3, 5), 0), ((1, 3), 0)])",0.0,0.0,6.0,6.0
32,20,16,4245.0,8062.0,3038148.9601539103,5715042.027358898,0.5265442818159266,0.5316057074663255,43,35,1,410.0,38188.0,6610,31578.0,0.12796833773087068,0.14557064776232476,31,1376.3776993142428,410.0,3,2,True,"{1: np.int64(83), 2: np.int64(11), 0: np.int64(51)}","{(0, 1): [(np.int64(51), 80), (80, np.int64(83))], (0, 2): [(np.int64(51), 77), (77, 5), (5, np.int64(11))]}","{(1, np.int64(83)): {'cpu': 13}, (2, np.int64(11)): {'cpu': 17}, (0, np.int64(51)): {'cpu': 2}}","{((0, 1), (np.int64(51), 80)): {'bw': 20.0}, ((0, 1), (80, np.int64(83))): {'bw': 20.0}, ((0, 2), (np.int64(51), 77)): {'bw': 11.0}, ((0, 2), (77, 5)): {'bw': 11.0}, ((0, 2), (5, np.int64(11))): {'bw': 11.0}}",105.0,63.0,63.0,32.0,31.0,32.0,31.0,32.0,73.0,42.0,0.6,144519.65842799548,86711.7950567973,825.8266195885457,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -43}, 2: {'cpu': -34}, 0: {'cpu': -54}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((0, 1), 0), ((0, 2), 0)])",0.0,0.0,3.0,2.0
33,20,16,4245.0,8062.0,3038148.9601539103,5715042.027358898,0.5265442818159266,0.5316057074663255,43,36,1,421.0,38188.0,6610,31578.0,0.12796833773087068,0.14557064776232476,32,311.5705113319192,421.0,9,17,False,"{3: np.int64(38), 6: np.int64(18), 8: np.int64(2), 1: np.int64(66), 7: np.int64(3), 2: np.int64(61), 0: np.int64(24), 4: np.int64(91), 5: np.int64(40)}","{(3, 4): [(np.int64(38), 31), (31, 23), (23, np.int64(91))], (1, 3): [(np.int64(66), 15), (15, np.int64(38))]}","{(3, np.int64(38)): {'cpu': 13}, (6, np.int64(18)): {'cpu': 12}, (8, np.int64(2)): {'cpu': 13}, (1, np.int64(66)): {'cpu': 13}, (7, np.int64(3)): {'cpu': 4}, (2, np.int64(61)): {'cpu': 7}, (0, np.int64(24)): {'cpu': 6}, (4, np.int64(91)): {'cpu': 2}, (5, np.int64(40)): {'cpu': 3}}","{((3, 4), (np.int64(38), 31)): {'bw': 45.0}, ((3, 4), (31, 23)): {'bw': 45.0}, ((3, 4), (23, np.int64(91))): {'bw': 45.0}, ((1, 3), (np.int64(66), 15)): {'bw': 40.0}, ((1, 3), (15, np.int64(38))): {'bw': 40.0}}",0.0,0.0,511.0,73.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -68}, 6: {'cpu': -42}, 8: {'cpu': -82}, 1: {'cpu': -27}, 7: {'cpu': -54}, 2: {'cpu': -25}, 0: {'cpu': -86}, 4: {'cpu': -65}, 5: {'cpu': -26}}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 0}, 6: {'cpu': 0}, 8: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,"OrderedDict([((3, 4), 0), ((1, 3), 0)])",0.0,0.0,9.0,2.0
33,20,16,4245.0,8062.0,3038148.9601539103,5715042.027358898,0.5265442818159266,0.5316057074663255,43,37,0,421.913820425522,38188.0,6610,31578.0,0.12796833773087068,0.14557064776232476,14,229.91382042552195,192.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
33,20,15,4245.0,8062.0,3038148.9601539103,5715042.027358898,0.5265442818159266,0.5316057074663255,43,38,0,422.3459026138563,38683.0,6693,31990.0,0.11701846965699203,0.1344228583797824,11,273.3459026138563,149.0,7,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
34,20,15,4245.0,8062.0,3038148.9601539103,5715042.027358898,0.5265442818159266,0.5316057074663255,43,39,1,433.0,38683.0,6693,31990.0,0.11701846965699203,0.1344228583797824,33,956.2486595318776,433.0,10,20,False,"{3: np.int64(60), 5: np.int64(56), 4: np.int64(80), 8: np.int64(63), 1: np.int64(25), 7: np.int64(94), 6: np.int64(49), 9: np.int64(90), 2: np.int64(38), 0: np.int64(37)}","{(0, 1): [(np.int64(37), 25)], (5, 6): [(np.int64(56), 27), (27, np.int64(49))], (3, 5): [(np.int64(60), 27), (27, 84), (84, np.int64(56))], (3, 7): [(np.int64(60), 94)], (1, 7): [(np.int64(25), 49), (49, 81), (81, np.int64(94))], (2, 5): [(np.int64(38), 31), (31, 76), (76, np.int64(56))], (7, 8): [(np.int64(94), 0), (0, np.int64(63))], (1, 2): [(np.int64(25), 49), (49, 75), (75, np.int64(38))], (2, 7): [(np.int64(38), 68), (68, np.int64(94))], (4, 8): [(np.int64(80), 40), (40, np.int64(63))], (1, 3): [(np.int64(25), 82), (82, 29), (29, np.int64(60))], (4, 5): [(np.int64(80), 56)]}","{(3, np.int64(60)): {'cpu': 11, 'nic_slots': 1}, (5, np.int64(56)): {'cpu': 6}, (4, np.int64(80)): {'cpu': 11}, (8, np.int64(63)): {'cpu': 9}, (1, np.int64(25)): {'cpu': 3}, (7, np.int64(94)): {'cpu': 2, 'nic_slots': 1}, (6, np.int64(49)): {'cpu': 4}, (9, np.int64(90)): {'cpu': 14}, (2, np.int64(38)): {'cpu': 1}, (0, np.int64(37)): {'cpu': 1}}","{((0, 1), (np.int64(37), 25)): {'bw': 49.0}, ((5, 6), (np.int64(56), 27)): {'bw': 44.0}, ((5, 6), (27, np.int64(49))): {'bw': 44.0}, ((3, 5), (np.int64(60), 27)): {'bw': 46.0}, ((3, 5), (27, 84)): {'bw': 46.0}, ((3, 5), (84, np.int64(56))): {'bw': 46.0}, ((3, 7), (np.int64(60), 94)): {'bw': 39.0}, ((1, 7), (np.int64(25), 49)): {'bw': 35.0}, ((1, 7), (49, 81)): {'bw': 35.0}, ((1, 7), (81, np.int64(94))): {'bw': 35.0}, ((2, 5), (np.int64(38), 31)): {'bw': 36.0}, ((2, 5), (31, 76)): {'bw': 36.0}, ((2, 5), (76, np.int64(56))): {'bw': 36.0}, ((7, 8), (np.int64(94), 0)): {'bw': 36.0}, ((7, 8), (0, np.int64(63))): {'bw': 36.0}, ((1, 2), (np.int64(25), 49)): {'bw': 34.0}, ((1, 2), (49, 75)): {'bw': 34.0}, ((1, 2), (75, np.int64(38))): {'bw': 34.0}, ((2, 7), (np.int64(38), 68)): {'bw': 29.0}, ((2, 7), (68, np.int64(94))): {'bw': 29.0}, ((4, 8), (np.int64(80), 40)): {'bw': 23.0}, ((4, 8), (40, np.int64(63))): {'bw': 23.0}, ((1, 3), (np.int64(25), 82)): {'bw': 22.0}, ((1, 3), (82, 29)): {'bw': 22.0}, ((1, 3), (29, np.int64(60))): {'bw': 22.0}, ((4, 5), (np.int64(80), 56)): {'bw': 19.0}}",0.0,0.0,531.0,62.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -60}, 5: {'cpu': -48}, 4: {'cpu': -57}, 8: {'cpu': -48}, 1: {'cpu': -90}, 7: {'cpu': -85}, 6: {'cpu': -74}, 9: {'cpu': -38}, 2: {'cpu': -80}, 0: {'cpu': -52}}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 8: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}, 6: {'cpu': 0}, 9: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,"OrderedDict([((0, 1), 0), ((5, 6), 0), ((3, 5), 0), ((3, 7), 1), ((1, 7), 0), ((2, 5), 0), ((7, 8), 0), ((1, 2), 0), ((2, 7), 0), ((4, 8), 0), ((1, 3), 0), ((4, 5), 0)])",0.0,1.0,10.0,12.0
35,21,16,4320.0,8183.0,3047120.140786892,5729515.532113441,0.5279237443480386,0.5318285854550958,43,40,1,444.0,38562.0,6664,31898.0,0.12084432717678095,0.13691217057200067,34,119.61574177308734,444.0,4,3,True,"{3: np.int64(60), 0: np.int64(56), 1: np.int64(80), 2: np.int64(63)}","{(1, 2): [(np.int64(80), 40), (40, np.int64(63))], (0, 3): [(np.int64(56), 84), (84, 27), (27, np.int64(60))], (2, 3): [(np.int64(63), 60)]}","{(3, np.int64(60)): {'cpu': 8}, (0, np.int64(56)): {'cpu': 13}, (1, np.int64(80)): {'cpu': 6}, (2, np.int64(63)): {'cpu': 2}}","{((1, 2), (np.int64(80), 40)): {'bw': 18.0}, ((1, 2), (40, np.int64(63))): {'bw': 18.0}, ((0, 3), (np.int64(56), 84)): {'bw': 14.0}, ((0, 3), (84, 27)): {'bw': 14.0}, ((0, 3), (27, np.int64(60))): {'bw': 14.0}, ((2, 3), (np.int64(63), 60)): {'bw': 14.0}}",121.0,75.0,75.0,29.0,46.0,29.0,46.0,29.0,92.0,46.0,0.6198347107438017,14473.504754543568,8971.18063298155,74.14198870232687,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -63}, 0: {'cpu': -41}, 1: {'cpu': -62}, 2: {'cpu': -55}}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,"OrderedDict([((1, 2), 0), ((0, 3), 0), ((2, 3), 0)])",0.0,0.0,4.0,3.0
36,21,16,4320.0,8183.0,3047120.140786892,5729515.532113441,0.5279237443480386,0.5318285854550958,43,41,1,454.0,38562.0,6664,31898.0,0.12084432717678095,0.13691217057200067,35,0.061797553508545384,454.0,10,24,False,"{8: np.int64(90), 3: np.int64(38), 9: np.int64(63), 2: np.int64(2), 6: np.int64(15), 0: np.int64(37), 4: np.int64(60), 1: np.int64(18), 7: np.int64(61), 5: np.int64(23)}","{(2, 4): [(np.int64(2), 60)], (2, 9): [(np.int64(2), 63)], (0, 8): [(np.int64(37), 90)], (3, 9): [(np.int64(38), 31), (31, 40), (40, np.int64(63))], (6, 8): [(np.int64(15), 42), (42, np.int64(90))], (7, 8): [(np.int64(61), 62), (62, np.int64(90))], (5, 7): [(np.int64(23), 91), (91, 29), (29, np.int64(61))], (0, 9): [(np.int64(37), 28), (28, np.int64(63))], (3, 6): [(np.int64(38), 15)], (7, 9): [(np.int64(61), 36), (36, 0), (0, np.int64(63))], (0, 6): [(np.int64(37), 43), (43, np.int64(15))]}","{(8, np.int64(90)): {'cpu': 19}, (3, np.int64(38)): {'cpu': 18}, (9, np.int64(63)): {'cpu': 9}, (2, np.int64(2)): {'cpu': 10, 'nic_slots': 1}, (6, np.int64(15)): {'cpu': 7}, (0, np.int64(37)): {'cpu': 7}, (4, np.int64(60)): {'cpu': 7, 'nic_slots': 1}, (1, np.int64(18)): {'cpu': 12}, (7, np.int64(61)): {'cpu': 5}, (5, np.int64(23)): {'cpu': 3}}","{((2, 4), (np.int64(2), 60)): {'bw': 49.0}, ((2, 9), (np.int64(2), 63)): {'bw': 46.0}, ((0, 8), (np.int64(37), 90)): {'bw': 48.0}, ((3, 9), (np.int64(38), 31)): {'bw': 42.0}, ((3, 9), (31, 40)): {'bw': 42.0}, ((3, 9), (40, np.int64(63))): {'bw': 42.0}, ((6, 8), (np.int64(15), 42)): {'bw': 40.0}, ((6, 8), (42, np.int64(90))): {'bw': 40.0}, ((7, 8), (np.int64(61), 62)): {'bw': 34.0}, ((7, 8), (62, np.int64(90))): {'bw': 34.0}, ((5, 7), (np.int64(23), 91)): {'bw': 34.0}, ((5, 7), (91, 29)): {'bw': 34.0}, ((5, 7), (29, np.int64(61))): {'bw': 34.0}, ((0, 9), (np.int64(37), 28)): {'bw': 32.0}, ((0, 9), (28, np.int64(63))): {'bw': 32.0}, ((3, 6), (np.int64(38), 15)): {'bw': 33.0}, ((7, 9), (np.int64(61), 36)): {'bw': 27.0}, ((7, 9), (36, 0)): {'bw': 27.0}, ((7, 9), (0, np.int64(63))): {'bw': 27.0}, ((0, 6), (np.int64(37), 43)): {'bw': 26.0}, ((0, 6), (43, np.int64(15))): {'bw': 26.0}}",0.0,0.0,689.0,97.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {8: {'cpu': -33}, 3: {'cpu': -63}, 9: {'cpu': -46}, 2: {'cpu': -85}, 6: {'cpu': -90}, 0: {'cpu': -46}, 4: {'cpu': -56}, 1: {'cpu': -42}, 7: {'cpu': -27}, 5: {'cpu': -51}}, 'link_level': {}, 'path_level': {}}","{'node_level': {8: {'cpu': 0}, 3: {'cpu': 0}, 9: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,"OrderedDict([((2, 4), 1), ((2, 9), 0), ((0, 8), 0), ((3, 9), 0), ((6, 8), 0), ((7, 8), 0), ((5, 7), 0), ((0, 9), 0), ((3, 6), 0), ((7, 9), 0), ((0, 6), 0)])",1.0,1.0,10.0,11.0
