v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,11.0,44538,7580,36958,0.0,0.0,0,520.6637651709117,11.0,10,19,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9}","{(0, 3): []}","{(0, 0): {'cpu': 10}, (1, 1): {'cpu': 7}, (2, 2): {'cpu': 16}, (3, 3): {'cpu': 8}, (4, 4): {'cpu': 8}, (5, 5): {'cpu': 4}, (6, 6): {'cpu': 12}, (7, 7): {'cpu': 12}, (8, 8): {'cpu': 15}, (9, 9): {'cpu': 11}}",{},0.0,0.0,691.0,103.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.337234679794815,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 1: {'cpu': -58}, 2: {'cpu': -79}, 3: {'cpu': -50}, 4: {'cpu': -64}, 5: {'cpu': -89}, 6: {'cpu': -56}, 7: {'cpu': -49}, 8: {'cpu': -75}, 9: {'cpu': -46}}, 'link_level': {(0, 3): {'bw': -60}}, 'path_level': {(0, 3): {'latency': 7.337234679794815}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}, 9: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 7.337234679794815}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,1.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,25.0,44538,7580,36958,0.0,0.0,1,1583.2089406321106,25.0,10,17,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9}","{(0, 1): [(0, 11), (11, 31), (31, 1)], (0, 4): [(0, 7), (7, 4)], (0, 6): [(0, 11), (11, 6)], (1, 2): [(1, 61), (61, 60), (60, 2)], (1, 5): [(1, 59), (59, 74), (74, 5)], (1, 9): [(1, 31), (31, 38), (38, 9)], (2, 3): [(2, 60), (60, 49), (49, 3)], (2, 4): [(2, 26), (26, 12), (12, 4)], (2, 6): [(2, 26), (26, 13), (13, 6)], (2, 8): []}","{(0, 0): {'cpu': 16}, (1, 1): {'cpu': 19}, (2, 2): {'cpu': 18}, (3, 3): {'cpu': 12}, (4, 4): {'cpu': 1}, (5, 5): {'cpu': 11}, (6, 6): {'cpu': 20}, (7, 7): {'cpu': 18}, (8, 8): {'cpu': 4}, (9, 9): {'cpu': 9}}","{((0, 1), (0, 11)): {'bw': 19}, ((0, 1), (11, 31)): {'bw': 19}, ((0, 1), (31, 1)): {'bw': 19}, ((0, 4), (0, 7)): {'bw': 43}, ((0, 4), (7, 4)): {'bw': 43}, ((0, 6), (0, 11)): {'bw': 9}, ((0, 6), (11, 6)): {'bw': 9}, ((1, 2), (1, 61)): {'bw': 45}, ((1, 2), (61, 60)): {'bw': 45}, ((1, 2), (60, 2)): {'bw': 45}, ((1, 5), (1, 59)): {'bw': 49}, ((1, 5), (59, 74)): {'bw': 49}, ((1, 5), (74, 5)): {'bw': 49}, ((1, 9), (1, 31)): {'bw': 29}, ((1, 9), (31, 38)): {'bw': 29}, ((1, 9), (38, 9)): {'bw': 29}, ((2, 3), (2, 60)): {'bw': 29}, ((2, 3), (60, 49)): {'bw': 29}, ((2, 3), (49, 3)): {'bw': 29}, ((2, 4), (2, 26)): {'bw': 28}, ((2, 4), (26, 12)): {'bw': 28}, ((2, 4), (12, 4)): {'bw': 28}, ((2, 6), (2, 26)): {'bw': 15}, ((2, 6), (26, 13)): {'bw': 15}, ((2, 6), (13, 6)): {'bw': 15}}",0.0,0.0,604.0,128.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,6.58024719193671,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -74}, 1: {'cpu': -46}, 2: {'cpu': -77}, 3: {'cpu': -46}, 4: {'cpu': -71}, 5: {'cpu': -82}, 6: {'cpu': -48}, 7: {'cpu': -43}, 8: {'cpu': -86}, 9: {'cpu': -48}}, 'link_level': {(0, 1): {'bw': -43}, (0, 4): {'bw': -49}, (0, 6): {'bw': -48}, (1, 2): {'bw': -5}, (1, 5): {'bw': -6}, (1, 9): {'bw': -14}, (2, 3): {'bw': -4}, (2, 4): {'bw': -30}, (2, 6): {'bw': -28}, (2, 8): {'bw': -39}}, 'path_level': {(0, 1): {'latency': -7.173963912377932}, (0, 4): {'latency': -8.657731217902093}, (0, 6): {'latency': -4.467943697170204}, (1, 2): {'latency': -1.5168485645048868}, (1, 5): {'latency': -0.19937012333196868}, (1, 9): {'latency': -0.42556193461952496}, (2, 3): {'latency': -6.70909369324116}, (2, 4): {'latency': -2.9046760676650383}, (2, 6): {'latency': -4.217137114810651}, (2, 8): {'latency': 6.58024719193671}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}, 9: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 5): {'bw': 0}, (1, 9): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 6): {'bw': 0}, (2, 8): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 4): {'latency': 0}, (0, 6): {'latency': 0}, (1, 2): {'latency': 0}, (1, 5): {'latency': 0}, (1, 9): {'latency': 0}, (2, 3): {'latency': 0}, (2, 4): {'latency': 0}, (2, 6): {'latency': 0}, (2, 8): {'latency': 6.58024719193671}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,10.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,41.0,44538,7580,36958,0.0,0.0,2,813.4246276820088,41.0,8,17,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7}","{(0, 1): []}","{(0, 0): {'cpu': 8}, (1, 1): {'cpu': 20}, (2, 2): {'cpu': 17}, (3, 3): {'cpu': 3}, (4, 4): {'cpu': 20}, (5, 5): {'cpu': 1}, (6, 6): {'cpu': 18}, (7, 7): {'cpu': 2}}",{},0.0,0.0,581.0,89.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4.4422622004465495,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -82}, 1: {'cpu': -45}, 2: {'cpu': -78}, 3: {'cpu': -55}, 4: {'cpu': -52}, 5: {'cpu': -92}, 6: {'cpu': -50}, 7: {'cpu': -59}}, 'link_level': {(0, 1): {'bw': -9}}, 'path_level': {(0, 1): {'latency': 4.4422622004465495}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 4.4422622004465495}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,8.0,1.0
4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,58.0,44538,7580,36958,0.0,0.0,3,130.28381384066654,58.0,4,4,False,"{0: 0, 1: 1, 2: 2, 3: 3}","{(0, 1): [(0, 11), (11, 31), (31, 1)], (0, 2): [(0, 60), (60, 2)], (1, 3): []}","{(0, 0): {'cpu': 16}, (1, 1): {'cpu': 10}, (2, 2): {'cpu': 11}, (3, 3): {'cpu': 17}}","{((0, 1), (0, 11)): {'bw': 2}, ((0, 1), (11, 31)): {'bw': 2}, ((0, 1), (31, 1)): {'bw': 2}, ((0, 2), (0, 60)): {'bw': 39}, ((0, 2), (60, 2)): {'bw': 39}}",0.0,0.0,119.0,54.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.748007202508667,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -74}, 1: {'cpu': -55}, 2: {'cpu': -84}, 3: {'cpu': -41}}, 'link_level': {(0, 1): {'bw': -60}, (0, 2): {'bw': -27}, (1, 3): {'bw': -36}}, 'path_level': {(0, 1): {'latency': -1.130305408764368}, (0, 2): {'latency': -3.952703899781403}, (1, 3): {'latency': 5.748007202508667}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (1, 3): {'latency': 5.748007202508667}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,4.0,3.0
5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,70.0,44538,7580,36958,0.0,0.0,4,1056.8178906254595,70.0,10,23,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9}","{(0, 1): [(0, 11), (11, 31), (31, 1)], (0, 2): []}","{(0, 0): {'cpu': 6}, (1, 1): {'cpu': 18}, (2, 2): {'cpu': 19}, (3, 3): {'cpu': 2}, (4, 4): {'cpu': 18}, (5, 5): {'cpu': 9}, (6, 6): {'cpu': 14}, (7, 7): {'cpu': 14}, (8, 8): {'cpu': 1}, (9, 9): {'cpu': 4}}","{((0, 1), (0, 11)): {'bw': 11}, ((0, 1), (11, 31)): {'bw': 11}, ((0, 1), (31, 1)): {'bw': 11}}",0.0,0.0,733.0,105.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.626456874061422,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -84}, 1: {'cpu': -47}, 2: {'cpu': -76}, 3: {'cpu': -56}, 4: {'cpu': -54}, 5: {'cpu': -84}, 6: {'cpu': -54}, 7: {'cpu': -47}, 8: {'cpu': -89}, 9: {'cpu': -53}}, 'link_level': {(0, 1): {'bw': -51}, (0, 2): {'bw': -22}}, 'path_level': {(0, 1): {'latency': -6.933604212379759}, (0, 2): {'latency': 7.626456874061422}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}, 9: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 7.626456874061422}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,2.0
6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,83.0,44538,7580,36958,0.0,0.0,5,448.85271033200013,83.0,9,21,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8}","{(0, 2): [(0, 60), (60, 2)], (0, 3): [(0, 36), (36, 3)], (0, 4): [(0, 7), (7, 4)], (0, 5): [(0, 11), (11, 5)], (0, 7): [(0, 7)], (0, 8): []}","{(0, 0): {'cpu': 13}, (1, 1): {'cpu': 14}, (2, 2): {'cpu': 6}, (3, 3): {'cpu': 13}, (4, 4): {'cpu': 11}, (5, 5): {'cpu': 3}, (6, 6): {'cpu': 14}, (7, 7): {'cpu': 3}, (8, 8): {'cpu': 8}}","{((0, 2), (0, 60)): {'bw': 7}, ((0, 2), (60, 2)): {'bw': 7}, ((0, 3), (0, 36)): {'bw': 29}, ((0, 3), (36, 3)): {'bw': 29}, ((0, 4), (0, 7)): {'bw': 44}, ((0, 4), (7, 4)): {'bw': 44}, ((0, 5), (0, 11)): {'bw': 38}, ((0, 5), (11, 5)): {'bw': 38}, ((0, 7), (0, 7)): {'bw': 37}}",0.0,0.0,560.0,85.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.653262825444605,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -77}, 1: {'cpu': -51}, 2: {'cpu': -89}, 3: {'cpu': -45}, 4: {'cpu': -61}, 5: {'cpu': -90}, 6: {'cpu': -54}, 7: {'cpu': -58}, 8: {'cpu': -82}}, 'link_level': {(0, 2): {'bw': -59}, (0, 3): {'bw': -22}, (0, 4): {'bw': -48}, (0, 5): {'bw': -27}, (0, 7): {'bw': -17}, (0, 8): {'bw': -57}}, 'path_level': {(0, 2): {'latency': -2.4593859019180577}, (0, 3): {'latency': -10.322743490619516}, (0, 4): {'latency': -7.787120379712034}, (0, 5): {'latency': -3.4563441808840434}, (0, 7): {'latency': -3.703831810084355}, (0, 8): {'latency': 5.653262825444605}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 7): {'bw': 0}, (0, 8): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (0, 7): {'latency': 0}, (0, 8): {'latency': 5.653262825444605}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,6.0
7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,99.0,44538,7580,36958,0.0,0.0,6,771.2922291675746,99.0,4,5,False,"{0: 0, 1: 1, 2: 2, 3: 3}","{(0, 1): [(0, 36), (36, 61), (61, 1)], (0, 2): [(0, 60), (60, 2)], (0, 3): [(0, 36), (36, 3)], (1, 2): [(1, 48), (48, 26), (26, 2)], (2, 3): []}","{(0, 0): {'cpu': 8}, (1, 1): {'cpu': 12}, (2, 2): {'cpu': 11}, (3, 3): {'cpu': 15}}","{((0, 1), (0, 36)): {'bw': 50}, ((0, 1), (36, 61)): {'bw': 50}, ((0, 1), (61, 1)): {'bw': 50}, ((0, 2), (0, 60)): {'bw': 6}, ((0, 2), (60, 2)): {'bw': 6}, ((0, 3), (0, 36)): {'bw': 25}, ((0, 3), (36, 3)): {'bw': 25}, ((1, 2), (1, 48)): {'bw': 9}, ((1, 2), (48, 26)): {'bw': 9}, ((1, 2), (26, 2)): {'bw': 9}}",0.0,0.0,151.0,46.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,10.494894303311296,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -82}, 1: {'cpu': -53}, 2: {'cpu': -84}, 3: {'cpu': -43}}, 'link_level': {(0, 1): {'bw': -20}, (0, 2): {'bw': -60}, (0, 3): {'bw': -2}, (1, 2): {'bw': -57}, (2, 3): {'bw': -53}}, 'path_level': {(0, 1): {'latency': -0.08753915148289249}, (0, 2): {'latency': -2.2856612048536586}, (0, 3): {'latency': -1.673153827514895}, (1, 2): {'latency': -2.3696517554992127}, (2, 3): {'latency': 10.494894303311296}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (2, 3): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (1, 2): {'latency': 0}, (2, 3): {'latency': 10.494894303311296}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,4.0,5.0
8,1,1,109.0,223.0,41397.96379694346,84694.91675888434,0.48878923766816146,0.4887892376681614,3,7,1,114.0,44315,7538,36777,0.005540897097625286,0.004897451160777111,7,379.79783299948133,114.0,3,2,True,"{0: 0, 1: 1, 2: 2}","{(0, 1): [(0, 11), (11, 31), (31, 1)], (0, 2): [(0, 60), (60, 2)]}","{(0, 0): {'cpu': 19}, (1, 1): {'cpu': 16}, (2, 2): {'cpu': 7}}","{((0, 1), (0, 11)): {'bw': 47}, ((0, 1), (11, 31)): {'bw': 47}, ((0, 1), (31, 1)): {'bw': 47}, ((0, 2), (0, 60)): {'bw': 20}, ((0, 2), (60, 2)): {'bw': 20}}",223.0,109.0,109.0,42.0,67.0,42.0,67.0,42.0,181.0,114.0,0.48878923766816146,84694.91675888434,41397.96379694346,185.64109325983617,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -71}, 1: {'cpu': -49}, 2: {'cpu': -88}}, 'link_level': {(0, 1): {'bw': -15}, (0, 2): {'bw': -46}}, 'path_level': {(0, 1): {'latency': -6.350904197190218}, (0, 2): {'latency': -7.411998763593408}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,3.0,2.0
9,2,2,347.0,746.0,452083.77453950595,987168.3580124985,0.4651474530831099,0.4579601552968153,7,8,1,127.0,43792,7452,36340,0.016886543535620024,0.01672168407381347,8,1725.5706333721112,127.0,7,10,True,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}","{(0, 1): [(0, 11), (11, 31), (31, 1)], (0, 3): [(0, 36), (36, 3)], (0, 5): [(0, 11), (11, 5)], (1, 5): [(1, 76), (76, 74), (74, 5)], (1, 6): [(1, 31), (31, 11), (11, 6)], (2, 3): [(2, 60), (60, 49), (49, 3)], (2, 4): [(2, 26), (26, 12), (12, 4)], (2, 5): [(2, 60), (60, 49), (49, 11), (11, 5)], (4, 5): [(4, 13), (13, 5)], (4, 6): [(4, 13), (13, 6)]}","{(0, 0): {'cpu': 12}, (1, 1): {'cpu': 14}, (2, 2): {'cpu': 14}, (3, 3): {'cpu': 9}, (4, 4): {'cpu': 15}, (5, 5): {'cpu': 19}, (6, 6): {'cpu': 3}}","{((0, 1), (0, 11)): {'bw': 2}, ((0, 1), (11, 31)): {'bw': 2}, ((0, 1), (31, 1)): {'bw': 2}, ((0, 3), (0, 36)): {'bw': 3}, ((0, 3), (36, 3)): {'bw': 3}, ((0, 5), (0, 11)): {'bw': 4}, ((0, 5), (11, 5)): {'bw': 4}, ((1, 5), (1, 76)): {'bw': 21}, ((1, 5), (76, 74)): {'bw': 21}, ((1, 5), (74, 5)): {'bw': 21}, ((1, 6), (1, 31)): {'bw': 1}, ((1, 6), (31, 11)): {'bw': 1}, ((1, 6), (11, 6)): {'bw': 1}, ((2, 3), (2, 60)): {'bw': 25}, ((2, 3), (60, 49)): {'bw': 25}, ((2, 3), (49, 3)): {'bw': 25}, ((2, 4), (2, 26)): {'bw': 42}, ((2, 4), (26, 12)): {'bw': 42}, ((2, 4), (12, 4)): {'bw': 42}, ((2, 5), (2, 60)): {'bw': 21}, ((2, 5), (60, 49)): {'bw': 21}, ((2, 5), (49, 11)): {'bw': 21}, ((2, 5), (11, 5)): {'bw': 21}, ((4, 5), (4, 13)): {'bw': 22}, ((4, 5), (13, 5)): {'bw': 22}, ((4, 6), (4, 13)): {'bw': 11}, ((4, 6), (13, 6)): {'bw': 11}}",523.0,238.0,238.0,86.0,152.0,86.0,152.0,86.0,437.0,285.0,0.45506692160611856,902473.4412536141,410685.81074256246,785.2501161425669,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -59}, 1: {'cpu': -35}, 2: {'cpu': -74}, 3: {'cpu': -49}, 4: {'cpu': -57}, 5: {'cpu': -74}, 6: {'cpu': -65}}, 'link_level': {(0, 1): {'bw': -13}, (0, 3): {'bw': -48}, (0, 5): {'bw': -47}, (1, 5): {'bw': -51}, (1, 6): {'bw': -12}, (2, 3): {'bw': -33}, (2, 4): {'bw': -16}, (2, 5): {'bw': -12}, (4, 5): {'bw': -30}, (4, 6): {'bw': -19}}, 'path_level': {(0, 1): {'latency': -1.9613848158794909}, (0, 3): {'latency': -4.491040684671577}, (0, 5): {'latency': -5.206422281420641}, (1, 5): {'latency': -0.17563775912583512}, (1, 6): {'latency': -0.7684149712626818}, (2, 3): {'latency': -4.335849872755386}, (2, 4): {'latency': -3.5990223588739063}, (2, 5): {'latency': -0.6213598419702802}, (4, 5): {'latency': -6.532205979876648}, (4, 6): {'latency': -0.33138381410214723}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 5): {'bw': 0}, (1, 5): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 5): {'bw': 0}, (4, 5): {'bw': 0}, (4, 6): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 3): {'latency': 0}, (0, 5): {'latency': 0}, (1, 5): {'latency': 0}, (1, 6): {'latency': 0}, (2, 3): {'latency': 0}, (2, 4): {'latency': 0}, (2, 5): {'latency': 0}, (4, 5): {'latency': 0}, (4, 6): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,7.0,10.0
10,2,2,347.0,746.0,452083.77453950595,987168.3580124985,0.4651474530831099,0.4579601552968153,7,9,1,133.0,43792,7452,36340,0.016886543535620024,0.01672168407381347,9,427.7783929664227,133.0,6,9,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}","{(0, 1): [(0, 36), (36, 48), (48, 1)], (0, 2): [(0, 63), (63, 2)], (0, 3): [(0, 36), (36, 3)], (0, 4): [(0, 7), (7, 4)], (1, 4): [(1, 73), (73, 4)], (1, 5): []}","{(0, 0): {'cpu': 10}, (1, 1): {'cpu': 4}, (2, 2): {'cpu': 10}, (3, 3): {'cpu': 16}, (4, 4): {'cpu': 4}, (5, 5): {'cpu': 5}}","{((0, 1), (0, 36)): {'bw': 14}, ((0, 1), (36, 48)): {'bw': 14}, ((0, 1), (48, 1)): {'bw': 14}, ((0, 2), (0, 63)): {'bw': 13}, ((0, 2), (63, 2)): {'bw': 13}, ((0, 3), (0, 36)): {'bw': 28}, ((0, 3), (36, 3)): {'bw': 28}, ((0, 4), (0, 7)): {'bw': 34}, ((0, 4), (7, 4)): {'bw': 34}, ((1, 4), (1, 73)): {'bw': 38}, ((1, 4), (73, 4)): {'bw': 38}}",0.0,0.0,237.0,49.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.855509247762333,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -49}, 1: {'cpu': -31}, 2: {'cpu': -64}, 3: {'cpu': -33}, 4: {'cpu': -53}, 5: {'cpu': -69}}, 'link_level': {(0, 1): {'bw': -60}, (0, 2): {'bw': -78}, (0, 3): {'bw': -20}, (0, 4): {'bw': -58}, (1, 4): {'bw': -17}, (1, 5): {'bw': -52}}, 'path_level': {(0, 1): {'latency': -1.630036476480507}, (0, 2): {'latency': -7.502257075109828}, (0, 3): {'latency': -1.8845654099570082}, (0, 4): {'latency': -8.978212349273155}, (1, 4): {'latency': -7.256513459096599}, (1, 5): {'latency': 5.855509247762333}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (1, 4): {'latency': 0}, (1, 5): {'latency': 5.855509247762333}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,6.0,6.0
